# SN 2011fe observed spectrum
# Phase: -8.8 days from B-max (MJD 55814.0)
# t_exp: 8.5 days since explosion (MJD 55796.7)
# Instrument: Snifs
# Wavelength range: 3301.1 - 9700.9 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
4643.3800,2.457791e-13
4645.7600,2.445770e-13
4648.1400,2.433709e-13
4650.5200,2.429954e-13
4652.9000,2.418465e-13
4655.2800,2.417492e-13
4657.6600,2.413481e-13
4660.0400,2.409585e-13
4662.4200,2.391909e-13
4664.8000,2.384491e-13
4667.1800,2.384013e-13
4669.5600,2.392515e-13
4671.9400,2.399211e-13
4674.3200,2.396217e-13
4676.7000,2.401174e-13
4679.0800,2.416998e-13
4681.4600,2.421416e-13
4683.8400,2.420220e-13
4686.2200,2.430816e-13
4688.6000,2.431000e-13
4690.9800,2.419617e-13
4693.3600,2.411342e-13
4695.7400,2.404987e-13
4698.1200,2.395842e-13
4700.5000,2.375994e-13
4702.8800,2.359816e-13
4705.2600,2.338130e-13
4707.6400,2.322233e-13
4710.0200,2.306884e-13
4712.4000,2.286478e-13
4714.7800,2.264401e-13
4717.1600,2.238671e-13
4719.5400,2.215548e-13
4721.9200,2.171769e-13
4724.3000,2.151232e-13
4726.6800,2.144211e-13
4729.0600,2.116999e-13
4731.4400,2.093556e-13
4733.8200,2.088002e-13
4736.2000,2.080454e-13
4738.5800,2.073245e-13
4740.9600,2.077434e-13
4743.3400,2.078527e-13
4745.7200,2.081293e-13
4748.1000,2.088856e-13
4750.4800,2.093761e-13
4752.8600,2.097449e-13
4755.2400,2.104194e-13
4757.6200,2.108278e-13
4760.0000,2.115121e-13
4762.3800,2.130380e-13
4764.7600,2.146366e-13
4767.1400,2.173943e-13
4769.5200,2.175216e-13
4771.9000,2.184549e-13
4774.2800,2.206666e-13
4776.6600,2.213346e-13
4779.0400,2.214969e-13
4781.4200,2.203261e-13
4783.8000,2.195296e-13
4786.1800,2.183434e-13
4788.5600,2.161854e-13
4790.9400,2.148494e-13
4793.3200,2.135293e-13
4795.7000,2.110605e-13
4798.0800,2.088412e-13
4800.4600,2.067076e-13
4802.8400,2.041683e-13
4805.2200,2.023797e-13
4807.6000,1.995359e-13
4809.9800,1.965262e-13
4812.3600,1.949725e-13
4814.7400,1.930689e-13
4817.1200,1.904872e-13
4819.5000,1.868374e-13
4821.8800,1.836356e-13
4824.2600,1.812892e-13
4826.6400,1.785774e-13
4829.0200,1.760555e-13
4831.4000,1.740899e-13
4833.7800,1.709295e-13
4836.1600,1.682317e-13
4838.5400,1.656816e-13
4840.9200,1.634768e-13
4843.3000,1.616497e-13
4845.6800,1.598739e-13
4848.0600,1.586125e-13
4850.4400,1.573928e-13
4852.8200,1.558600e-13
4855.2000,1.551078e-13
4857.5800,1.547227e-13
4859.9600,1.545465e-13
4862.3400,1.541439e-13
4864.7200,1.541077e-13
4867.1000,1.543607e-13
4869.4800,1.545691e-13
4871.8600,1.548376e-13
4874.2400,1.553099e-13
4876.6200,1.555685e-13
4879.0000,1.555841e-13
4881.3800,1.555135e-13
4883.7600,1.555457e-13
4886.1400,1.552729e-13
4888.5200,1.552043e-13
4890.9000,1.554822e-13
4893.2800,1.560121e-13
4895.6600,1.568565e-13
4898.0400,1.577169e-13
4900.4200,1.580405e-13
4902.8000,1.582373e-13
4905.1800,1.594144e-13
4907.5600,1.610220e-13
4909.9400,1.630600e-13
4912.3200,1.645719e-13
4914.7000,1.655352e-13
4917.0800,1.664339e-13
4919.4600,1.676070e-13
4921.8400,1.682078e-13
4924.2200,1.688063e-13
4926.6000,1.692298e-13
4928.9800,1.689271e-13
4931.3600,1.687891e-13
4933.7400,1.689862e-13
4936.1200,1.681977e-13
4938.5000,1.676690e-13
4940.8800,1.674447e-13
4943.2600,1.674135e-13
4945.6400,1.677365e-13
4948.0200,1.679392e-13
4950.4000,1.676980e-13
4952.7800,1.679965e-13
4955.1600,1.681366e-13
4957.5400,1.678223e-13
4959.9200,1.674748e-13
4962.3000,1.678784e-13
4964.6800,1.681396e-13
4967.0600,1.689860e-13
4969.4400,1.707912e-13
4971.8200,1.717018e-13
4974.2000,1.738885e-13
4976.5800,1.759149e-13
4978.9600,1.769102e-13
4981.3400,1.777725e-13
4983.7200,1.786853e-13
4986.1000,1.791161e-13
4988.4800,1.796236e-13
4990.8600,1.796110e-13
4993.2400,1.791162e-13
4995.6200,1.785992e-13
4998.0000,1.784548e-13
5000.3800,1.781713e-13
5002.7600,1.782115e-13
5005.1400,1.779503e-13
5007.5200,1.787802e-13
5009.9000,1.795144e-13
5012.2800,1.805730e-13
5014.6600,1.810751e-13
5017.0400,1.825589e-13
5019.4200,1.834002e-13
