# SN 2011fe observed spectrum
# Phase: -10.0 days from B-max (MJD 55814.0)
# t_exp: 7.3 days since explosion (MJD 55796.7)
# Instrument: WHT-ISIS
# Wavelength range: 3501.8 - 9298.5 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
4781.4200,3.180822e-13
4783.2300,3.158980e-13
4785.0400,3.180179e-13
4786.8500,3.163471e-13
4788.6600,3.154074e-13
4790.4700,3.142698e-13
4792.2800,3.124721e-13
4794.0900,3.113644e-13
4795.9000,3.070909e-13
4797.7100,3.060307e-13
4799.5200,3.019910e-13
4801.3300,3.002035e-13
4803.1400,2.955159e-13
4804.9500,2.962516e-13
4806.7600,2.941738e-13
4808.5700,2.905459e-13
4810.3800,2.881814e-13
4812.1900,2.852103e-13
4814.0000,2.847219e-13
4815.8100,2.782433e-13
4817.6200,2.746286e-13
4819.4300,2.742223e-13
4821.2400,2.702959e-13
4823.0500,2.658206e-13
4824.8600,2.673525e-13
4826.6700,2.617077e-13
4828.4800,2.597728e-13
4830.2900,2.564795e-13
4832.1000,2.539915e-13
4833.9100,2.536279e-13
4835.7200,2.503380e-13
4837.5300,2.444929e-13
4839.3400,2.408674e-13
4841.1500,2.375610e-13
4842.9600,2.380135e-13
4844.7700,2.347117e-13
4846.5800,2.331894e-13
4848.3900,2.299699e-13
4850.2000,2.270059e-13
4852.0100,2.277986e-13
4853.8200,2.249802e-13
4855.6300,2.270655e-13
4857.4400,2.230072e-13
4859.2500,2.244983e-13
4861.0600,2.231977e-13
4862.8700,2.234175e-13
4864.6800,2.222524e-13
4866.4900,2.222202e-13
4868.3000,2.226630e-13
4870.1100,2.236484e-13
4871.9200,2.257977e-13
4873.7300,2.248156e-13
4875.5400,2.237434e-13
4877.3500,2.258501e-13
4879.1600,2.240965e-13
4880.9700,2.244196e-13
4882.7800,2.251554e-13
4884.5900,2.229401e-13
4886.4000,2.271839e-13
4888.2100,2.245714e-13
4890.0200,2.243147e-13
4891.8300,2.248375e-13
4893.6400,2.234799e-13
4895.4500,2.248771e-13
4897.2600,2.244361e-13
4899.0700,2.253613e-13
4900.8800,2.266035e-13
4902.6900,2.271293e-13
4904.5000,2.261271e-13
4906.3100,2.296649e-13
4908.1200,2.317271e-13
4909.9300,2.321664e-13
4911.7400,2.325958e-13
4913.5500,2.334514e-13
4915.3600,2.343974e-13
4917.1700,2.376347e-13
4918.9800,2.366764e-13
4920.7900,2.382806e-13
4922.6000,2.429727e-13
4924.4100,2.431633e-13
4926.2200,2.407830e-13
4928.0300,2.430592e-13
4929.8400,2.433897e-13
4931.6500,2.404355e-13
4933.4600,2.430543e-13
4935.2700,2.403303e-13
4937.0800,2.416415e-13
4938.8900,2.406397e-13
4940.7000,2.386269e-13
4942.5100,2.384124e-13
4944.3200,2.388397e-13
4946.1300,2.391631e-13
4947.9400,2.394625e-13
4949.7500,2.398513e-13
4951.5600,2.395236e-13
4953.3700,2.377900e-13
4955.1800,2.392372e-13
4956.9900,2.386424e-13
4958.8000,2.388333e-13
4960.6100,2.370315e-13
4962.4200,2.390080e-13
4964.2300,2.381891e-13
4966.0400,2.376950e-13
4967.8500,2.428410e-13
4969.6600,2.407493e-13
4971.4700,2.424296e-13
4973.2800,2.427885e-13
4975.0900,2.455463e-13
4976.9000,2.459828e-13
4978.7100,2.492834e-13
4980.5200,2.494584e-13
4982.3300,2.522736e-13
4984.1400,2.535860e-13
4985.9500,2.540723e-13
4987.7600,2.564107e-13
4989.5700,2.579785e-13
4991.3800,2.592143e-13
4993.1900,2.584122e-13
4995.0000,2.582936e-13
4996.8100,2.537433e-13
4998.6200,2.554860e-13
5000.4300,2.540900e-13
5002.2400,2.584179e-13
5004.0500,2.564945e-13
5005.8600,2.545475e-13
5007.6700,2.542470e-13
5009.4800,2.533523e-13
5011.2900,2.519846e-13
5013.1000,2.561706e-13
5014.9100,2.562296e-13
5016.7200,2.563089e-13
5018.5300,2.581637e-13
5020.3400,2.604705e-13
5022.1500,2.627754e-13
5023.9600,2.620560e-13
5025.7700,2.654078e-13
5027.5800,2.630534e-13
5029.3900,2.638232e-13
5031.2000,2.682173e-13
5033.0100,2.674214e-13
5034.8200,2.678202e-13
5036.6300,2.679963e-13
5038.4400,2.680226e-13
5040.2500,2.689295e-13
5042.0600,2.707005e-13
5043.8700,2.704418e-13
5045.6800,2.742798e-13
5047.4900,2.744344e-13
5049.3000,2.751346e-13
5051.1100,2.771876e-13
5052.9200,2.770766e-13
5054.7300,2.824781e-13
5056.5400,2.798861e-13
5058.3500,2.807503e-13
5060.1600,2.842357e-13
5061.9700,2.820409e-13
5063.7800,2.841869e-13
5065.5900,2.842066e-13
5067.4000,2.864716e-13
5069.2100,2.889255e-13
5071.0200,2.913602e-13
5072.8300,2.890463e-13
5074.6400,2.918157e-13
5076.4500,2.926178e-13
5078.2600,2.957269e-13
5080.0700,2.984157e-13
5081.8800,2.943319e-13
5083.6900,2.987919e-13
5085.5000,2.975056e-13
5087.3100,3.000732e-13
5089.1200,2.995704e-13
5090.9300,2.990235e-13
5092.7400,3.000669e-13
5094.5500,3.018975e-13
5096.3600,3.002506e-13
5098.1700,3.009846e-13
5099.9800,2.978026e-13
5101.7900,2.974166e-13
5103.6000,2.965341e-13
5105.4100,2.978906e-13
5107.2200,2.925603e-13
5109.0300,2.943544e-13
5110.8400,2.918570e-13
5112.6500,2.927632e-13
5114.4600,2.936853e-13
5116.2700,2.887221e-13
5118.0800,2.891126e-13
5119.8900,2.900409e-13
5121.7000,2.916415e-13
5123.5100,2.879240e-13
5125.3200,2.863165e-13
5127.1300,2.858961e-13
5128.9400,2.895427e-13
5130.7500,2.851543e-13
5132.5600,2.882788e-13
5134.3700,2.861199e-13
5136.1800,2.852699e-13
5137.9900,2.890277e-13
5139.8000,2.838570e-13
5141.6100,2.831645e-13
5143.4200,2.849278e-13
5145.2300,2.832370e-13
5147.0400,2.860973e-13
5148.8500,2.874399e-13
5150.6600,2.889736e-13
5152.4700,2.858820e-13
5154.2800,2.874701e-13
5156.0900,2.878178e-13
5157.9000,2.887043e-13
5159.7100,2.883863e-13
5161.5200,2.894005e-13
5163.3300,2.908961e-13
5165.1400,2.921228e-13
5166.9500,2.925147e-13
5168.7600,2.916038e-13
5170.5700,2.923462e-13
5172.3800,2.927805e-13
5174.1900,2.934941e-13
5176.0000,2.932064e-13
5177.8100,2.893348e-13
5184.6900,3.343535e-13
5186.5000,3.339521e-13
5188.3100,3.314928e-13
5190.1200,3.254306e-13
5191.9300,3.221293e-13
5193.7400,3.175171e-13
5195.5500,3.147687e-13
5197.3600,3.094573e-13
5199.1700,3.052963e-13
5200.9800,3.044900e-13
5202.7900,3.041364e-13
