wavelength_angstrom,flux_erg_s_cm2_angstrom,error
3.899862e+03,2.418383e-13,5.448168e-16
3.902611e+03,2.434394e-13,5.443570e-16
3.905360e+03,2.445562e-13,5.464748e-16
3.908109e+03,2.446974e-13,5.464797e-16
3.910858e+03,2.465141e-13,5.474971e-16
3.913606e+03,2.491732e-13,5.476893e-16
3.916355e+03,2.500753e-13,5.496390e-16
3.919104e+03,2.496742e-13,5.444691e-16
3.921853e+03,2.527968e-13,5.472504e-16
3.924601e+03,2.517721e-13,5.443097e-16
3.927350e+03,2.528439e-13,6.123604e-16
3.930099e+03,2.563724e-13,6.179960e-16
3.932848e+03,2.535998e-13,6.052741e-16
3.935596e+03,2.506799e-13,5.407343e-16
3.938345e+03,2.452400e-13,5.969445e-16
3.941094e+03,2.479480e-13,6.013185e-16
3.943843e+03,2.522855e-13,5.404889e-16
3.946591e+03,2.484397e-13,5.322393e-16
3.949340e+03,2.487297e-13,5.323815e-16
3.952089e+03,2.435468e-13,5.884457e-16
3.954838e+03,2.391686e-13,5.791240e-16
3.957586e+03,2.377380e-13,5.146934e-16
3.960335e+03,2.340830e-13,5.111551e-16
3.963084e+03,2.321506e-13,5.071763e-16
3.965832e+03,2.281035e-13,5.590218e-16
3.968581e+03,2.263222e-13,4.994345e-16
3.971330e+03,2.233362e-13,4.940031e-16
3.974079e+03,2.213147e-13,4.897307e-16
3.976827e+03,2.200119e-13,4.883619e-16
3.979576e+03,2.208192e-13,4.877615e-16
3.982325e+03,2.178907e-13,4.835713e-16
3.985073e+03,2.153998e-13,4.820335e-16
3.987822e+03,2.161037e-13,4.810950e-16
3.990571e+03,2.155743e-13,4.809846e-16
3.993320e+03,2.126898e-13,4.769293e-16
3.996068e+03,2.127415e-13,4.752460e-16
3.998817e+03,2.108660e-13,4.721514e-16
4.001566e+03,2.119248e-13,4.760400e-16
4.004314e+03,2.125779e-13,4.742641e-16
4.007063e+03,2.084177e-13,4.681755e-16
4.009812e+03,2.079927e-13,4.661207e-16
4.012560e+03,2.103090e-13,4.824760e-16
4.015309e+03,2.104762e-13,5.182965e-16
4.018058e+03,2.128252e-13,4.710440e-16
4.020806e+03,2.105240e-13,5.183160e-16
4.023555e+03,2.130120e-13,5.200955e-16
4.026304e+03,2.132045e-13,4.680380e-16
4.029052e+03,2.170675e-13,4.718895e-16
4.031801e+03,2.157016e-13,4.688643e-16
4.034550e+03,2.170729e-13,4.695492e-16
4.037298e+03,2.211817e-13,4.734440e-16
4.040047e+03,2.221180e-13,4.743604e-16
