wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.207897e+03,1.870789e-16,4.745724e-17
2.209444e+03,2.344261e-16,4.891788e-17
2.210991e+03,9.621194e-17,4.256635e-17
2.212538e+03,2.083880e-16,4.735447e-17
2.214085e+03,1.214460e-16,4.302922e-17
2.215632e+03,1.417823e-16,4.448114e-17
2.217180e+03,1.450927e-16,4.383847e-17
2.218727e+03,1.549954e-16,4.443928e-17
2.220274e+03,1.534077e-16,4.408827e-17
2.221821e+03,2.568799e-16,4.910963e-17
2.223368e+03,2.376597e-16,4.827718e-17
2.224915e+03,2.425493e-16,4.765042e-17
2.226462e+03,1.718580e-16,4.497276e-17
2.228009e+03,2.321861e-16,4.721931e-17
2.229556e+03,2.540462e-16,4.752892e-17
2.231103e+03,1.552599e-16,4.353481e-17
2.232651e+03,2.065460e-16,4.563820e-17
2.234198e+03,1.297477e-16,4.185631e-17
2.235745e+03,2.075211e-16,4.549812e-17
2.237292e+03,1.430148e-16,4.306988e-17
2.238839e+03,1.785900e-16,4.368589e-17
2.240387e+03,2.012929e-16,4.476935e-17
2.241934e+03,2.087729e-16,4.610901e-17
2.243481e+03,2.080401e-16,4.470002e-17
2.245028e+03,1.296823e-16,4.154576e-17
2.246575e+03,2.592349e-16,4.694199e-17
2.248123e+03,2.753528e-16,4.846036e-17
2.249670e+03,1.999837e-16,4.410587e-17
2.251217e+03,2.927649e-16,4.852812e-17
2.252764e+03,1.961211e-16,4.465548e-17
2.254312e+03,2.838149e-16,4.831458e-17
2.255859e+03,2.915671e-16,4.835604e-17
2.257406e+03,2.339466e-16,4.576252e-17
2.258954e+03,2.422241e-16,4.643862e-17
2.260501e+03,1.974223e-16,4.315718e-17
2.262048e+03,3.248528e-16,4.980720e-17
2.263596e+03,2.343268e-16,4.608581e-17
2.265143e+03,3.285728e-16,4.947593e-17
2.266690e+03,2.920386e-16,4.888153e-17
2.268238e+03,3.105306e-16,4.861989e-17
2.269785e+03,3.313556e-16,4.980253e-17
2.271332e+03,3.214158e-16,4.903835e-17
2.272880e+03,2.855275e-16,4.751468e-17
2.274427e+03,2.581773e-16,4.597759e-17
2.275974e+03,3.691634e-16,5.131941e-17
2.277522e+03,3.099248e-16,4.899357e-17
2.279069e+03,3.367041e-16,4.916797e-17
2.280617e+03,2.911606e-16,4.817513e-17
2.282164e+03,3.579236e-16,4.972752e-17
2.283712e+03,3.771561e-16,5.097138e-17
2.285259e+03,4.372287e-16,5.406011e-17
2.286807e+03,3.753690e-16,4.945012e-17
2.288354e+03,4.177056e-16,5.292895e-17
2.289901e+03,3.975242e-16,5.137902e-17
2.291449e+03,3.989355e-16,5.175217e-17
2.292996e+03,4.832133e-16,5.589061e-17
2.294544e+03,4.595866e-16,5.363387e-17
2.296091e+03,4.764672e-16,5.409417e-17
2.297639e+03,4.927362e-16,5.476266e-17
2.299187e+03,4.430648e-16,5.243042e-17
2.300734e+03,4.147138e-16,5.168774e-17
2.302282e+03,3.861213e-16,5.026079e-17
2.303829e+03,4.003480e-16,5.107660e-17
2.305377e+03,4.311228e-16,5.228852e-17
2.306924e+03,4.228021e-16,5.185879e-17
2.308472e+03,4.885617e-16,5.397104e-17
2.310020e+03,5.001262e-16,5.465148e-17
2.311567e+03,4.047496e-16,5.107983e-17
2.313115e+03,4.330470e-16,5.229544e-17
2.314662e+03,5.602758e-16,5.633347e-17
2.316210e+03,4.842837e-16,5.404310e-17
2.317758e+03,5.397923e-16,5.477614e-17
2.319305e+03,5.591911e-16,5.695788e-17
2.320853e+03,5.219151e-16,5.489220e-17
2.322401e+03,4.881097e-16,5.285134e-17
2.323948e+03,4.480372e-16,5.285954e-17
2.325496e+03,5.501991e-16,5.518014e-17
2.327044e+03,5.059298e-16,5.499477e-17
2.328591e+03,5.976878e-16,5.657482e-17
2.330139e+03,4.600232e-16,5.217700e-17
2.331687e+03,5.884560e-16,5.676724e-17
2.333235e+03,4.382710e-16,5.126159e-17
2.334782e+03,5.662665e-16,5.605268e-17
2.336330e+03,5.277670e-16,5.501149e-17
2.337878e+03,6.250714e-16,5.704224e-17
2.339426e+03,5.140204e-16,5.380306e-17
2.340973e+03,4.854231e-16,5.334742e-17
2.342521e+03,5.567729e-16,5.500480e-17
2.344069e+03,5.240473e-16,5.473042e-17
2.345617e+03,4.085166e-16,4.911053e-17
2.347165e+03,4.242609e-16,5.152751e-17
2.348712e+03,4.887866e-16,5.126467e-17
2.350260e+03,5.371769e-16,5.457649e-17
2.351808e+03,5.597695e-16,5.469520e-17
2.353356e+03,6.087422e-16,5.630205e-17
2.354904e+03,6.159616e-16,5.744366e-17
2.356452e+03,6.061478e-16,5.571715e-17
2.357999e+03,6.260869e-16,5.801748e-17
2.359547e+03,6.096184e-16,5.610624e-17
2.361095e+03,5.986503e-16,5.579725e-17
2.362643e+03,6.053380e-16,5.635883e-17
2.364191e+03,5.683865e-16,5.460492e-17
2.365739e+03,6.531895e-16,5.773080e-17
2.367287e+03,6.001006e-16,5.653173e-17
2.368835e+03,5.544185e-16,5.407188e-17
2.370383e+03,5.390251e-16,5.336094e-17
2.371931e+03,5.923720e-16,5.570586e-17
2.373479e+03,5.471398e-16,5.315970e-17
2.375027e+03,4.947410e-16,5.267926e-17
2.376575e+03,5.677472e-16,5.434278e-17
2.378123e+03,3.773134e-16,4.744966e-17
2.379671e+03,5.332918e-16,5.374974e-17
2.381219e+03,4.814155e-16,5.122130e-17
2.382767e+03,4.954591e-16,5.187090e-17
2.384315e+03,3.549159e-16,4.603335e-17
