wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.218988e+03,1.849126e-16,1.412788e-16
1.219571e+03,2.316116e-17,1.043829e-16
1.220154e+03,2.090169e-17,8.534511e-17
1.220738e+03,2.030699e-16,8.326468e-17
1.221321e+03,-1.416616e-17,5.636838e-17
1.221905e+03,2.100711e-17,5.845051e-17
1.222488e+03,-1.296163e-17,5.762613e-17
1.223071e+03,-3.036807e-17,4.450052e-17
1.223655e+03,1.156622e-18,5.910352e-17
1.224238e+03,4.314734e-17,5.304498e-17
1.224821e+03,1.494727e-16,5.559034e-17
1.225405e+03,1.322543e-16,5.137531e-17
1.225988e+03,1.114804e-16,4.946669e-17
1.226572e+03,8.485750e-17,4.396126e-17
1.227155e+03,2.517738e-17,3.439877e-17
1.227738e+03,6.352404e-17,4.135719e-17
1.228322e+03,6.520248e-17,4.123744e-17
1.228905e+03,9.892305e-17,4.476901e-17
1.229488e+03,8.646017e-17,4.413974e-17
1.230072e+03,5.355789e-17,3.870824e-17
1.230655e+03,4.960926e-17,3.772165e-17
1.231239e+03,5.190454e-17,3.783349e-17
1.231822e+03,6.210252e-17,3.941288e-17
1.232405e+03,7.257875e-17,4.054527e-17
1.232989e+03,2.931614e-17,3.344559e-17
1.233572e+03,3.396029e-17,3.306214e-17
1.234155e+03,3.752784e-17,3.476294e-17
1.234739e+03,4.189640e-17,3.427796e-17
1.235322e+03,2.153961e-16,5.711527e-17
1.235905e+03,7.764381e-17,4.075051e-17
1.236489e+03,3.553613e-17,3.339952e-17
1.237072e+03,5.671723e-17,3.638511e-17
1.237655e+03,1.515829e-16,4.965076e-17
1.238239e+03,3.651601e-17,3.342847e-17
1.238822e+03,-2.622752e-17,1.712611e-17
1.239406e+03,-4.269686e-18,2.393477e-17
1.239989e+03,-3.849917e-18,2.351758e-17
1.240572e+03,6.614466e-18,2.600606e-17
1.241156e+03,2.193050e-17,2.958686e-17
1.241739e+03,7.646504e-17,3.803716e-17
1.242322e+03,2.166098e-17,2.930572e-17
1.242906e+03,5.949923e-17,3.710341e-17
1.243489e+03,7.276601e-18,2.517195e-17
1.244072e+03,-6.059950e-18,2.201855e-17
1.244656e+03,2.869840e-17,2.949150e-17
1.245239e+03,8.563301e-17,3.873911e-17
1.245822e+03,5.474244e-17,3.458780e-17
1.246406e+03,9.795788e-17,4.100911e-17
1.246989e+03,6.362900e-17,3.550801e-17
1.247572e+03,-1.444797e-17,1.965886e-17
1.248155e+03,3.877292e-17,3.077174e-17
1.248739e+03,3.945407e-17,3.095547e-17
1.249322e+03,7.579014e-17,3.730470e-17
1.249905e+03,1.072794e-16,4.134567e-17
1.250489e+03,4.984699e-17,3.235130e-17
1.251072e+03,2.990117e-17,2.921415e-17
1.251655e+03,4.026253e-17,3.103226e-17
1.252239e+03,-2.828511e-18,2.211029e-17
1.252822e+03,1.033123e-17,2.551136e-17
1.253405e+03,2.849612e-17,2.845902e-17
1.253989e+03,2.165208e-17,2.796562e-17
1.254572e+03,1.685058e-17,2.588873e-17
1.255155e+03,7.231326e-18,2.397523e-17
1.255739e+03,4.121908e-17,3.097661e-17
1.256322e+03,7.273945e-18,2.392367e-17
1.256905e+03,1.686203e-17,2.570149e-17
1.257488e+03,3.947815e-17,3.024967e-17
1.258072e+03,4.702287e-17,3.096963e-17
1.258655e+03,6.145587e-17,3.395904e-17
1.259238e+03,-1.254243e-17,1.907671e-17
1.259822e+03,6.548559e-17,3.522060e-17
1.260405e+03,-1.503259e-18,2.395267e-17
1.260988e+03,-7.095157e-19,2.224935e-17
1.261571e+03,3.055152e-18,2.183888e-17
1.262155e+03,-3.349336e-17,1.160723e-17
1.262738e+03,5.639132e-17,3.220320e-17
1.263321e+03,-1.294302e-17,1.837387e-17
1.263905e+03,5.022902e-18,2.231414e-17
1.264488e+03,6.523996e-18,2.298159e-17
1.265071e+03,2.658519e-17,2.679978e-17
1.265654e+03,-2.051851e-18,2.113468e-17
1.266238e+03,5.098246e-18,2.201019e-17
1.266821e+03,1.854539e-17,2.556541e-17
1.267404e+03,4.733273e-17,3.062049e-17
1.267987e+03,1.039672e-16,3.907194e-17
1.268571e+03,-2.408027e-17,1.394121e-17
1.269154e+03,5.026183e-17,3.137028e-17
1.269737e+03,3.383105e-17,2.779681e-17
1.270321e+03,4.029393e-17,2.967942e-17
1.270904e+03,9.766762e-17,3.756051e-17
1.271487e+03,5.983637e-17,3.290628e-17
1.272070e+03,3.501130e-17,2.768836e-17
1.272654e+03,1.808424e-17,2.507101e-17
1.273237e+03,2.469774e-17,2.592617e-17
1.273820e+03,-1.258816e-17,1.762803e-17
1.274403e+03,-1.322431e-17,1.719871e-17
1.274987e+03,5.116268e-17,3.051136e-17
1.275570e+03,1.037532e-16,3.868979e-17
1.276153e+03,6.056165e-18,2.183191e-17
1.276736e+03,7.112522e-17,3.378802e-17
1.277320e+03,1.077072e-16,3.882720e-17
1.277903e+03,1.161118e-17,2.382041e-17
1.278486e+03,1.974044e-17,2.460120e-17
1.279069e+03,6.944544e-18,2.208516e-17
1.279653e+03,1.074474e-16,3.869548e-17
1.280236e+03,6.919811e-17,3.332306e-17
1.280819e+03,2.683611e-17,2.742251e-17
1.281402e+03,1.166611e-16,3.973481e-17
1.281985e+03,1.016779e-16,3.741005e-17
1.282569e+03,1.105068e-17,2.323707e-17
1.283152e+03,3.400377e-17,2.684681e-17
1.283735e+03,8.491747e-17,3.553041e-17
1.284318e+03,7.433987e-17,3.356908e-17
1.284902e+03,1.564102e-17,2.349614e-17
1.285485e+03,7.966267e-17,3.511654e-17
1.286068e+03,8.599806e-18,2.257277e-17
1.286651e+03,4.961693e-17,3.047701e-17
1.287234e+03,1.071268e-16,3.844754e-17
1.287818e+03,4.192941e-17,2.858936e-17
1.288401e+03,5.202493e-17,3.076331e-17
1.288984e+03,6.928374e-17,3.346259e-17
1.289567e+03,1.770455e-17,2.421405e-17
1.290151e+03,9.654304e-17,3.690978e-17
1.290734e+03,4.859797e-17,3.058861e-17
1.291317e+03,1.031450e-16,3.775632e-17
1.291900e+03,4.166329e-17,2.885542e-17
1.292483e+03,5.277716e-17,3.036552e-17
1.293067e+03,7.777541e-17,3.444717e-17
1.293650e+03,7.832367e-17,3.487755e-17
1.294233e+03,9.897481e-17,3.623538e-17
1.294816e+03,7.974292e-17,3.438471e-17
1.295399e+03,4.211431e-17,2.748052e-17
1.295983e+03,6.197832e-17,2.956010e-17
1.296566e+03,4.962536e-17,2.894103e-17
1.297149e+03,1.137448e-16,3.924472e-17
1.297732e+03,1.569802e-16,4.383221e-17
1.298315e+03,4.782811e-17,3.144857e-17
1.298898e+03,6.838702e-17,3.754794e-17
1.299482e+03,4.076281e-17,4.084744e-17
1.300065e+03,1.541817e-16,5.606087e-17
1.300648e+03,1.220979e-16,5.915427e-17
1.301231e+03,9.164022e-17,5.492452e-17
1.301814e+03,1.161046e-16,6.252151e-17
1.302398e+03,6.323163e-17,5.753398e-17
1.302981e+03,7.258976e-17,6.878074e-17
1.303564e+03,3.070948e-17,7.377576e-17
1.304147e+03,1.680371e-16,8.157840e-17
1.304730e+03,4.947931e-17,6.697692e-17
1.305313e+03,6.894831e-17,6.699774e-17
1.305897e+03,8.126848e-17,6.801471e-17
1.306480e+03,7.483520e-17,6.426088e-17
1.307063e+03,1.896485e-16,7.026116e-17
1.307646e+03,1.173934e-16,5.559844e-17
1.308229e+03,2.087688e-16,5.606680e-17
1.308812e+03,1.476382e-16,4.375991e-17
1.309396e+03,7.636293e-17,3.377970e-17
1.309979e+03,9.038206e-17,3.636213e-17
1.310562e+03,1.637712e-16,4.518866e-17
1.311145e+03,1.266250e-16,4.123469e-17
1.311728e+03,9.267041e-17,3.701323e-17
1.312311e+03,1.237460e-16,4.111080e-17
1.312894e+03,1.096489e-16,3.879001e-17
1.313478e+03,7.116397e-17,3.372662e-17
1.314061e+03,1.627975e-16,4.551959e-17
1.314644e+03,1.172126e-16,3.944325e-17
1.315227e+03,1.197051e-16,4.006334e-17
1.315810e+03,9.669884e-17,3.743873e-17
1.316393e+03,1.120944e-16,3.879187e-17
1.316976e+03,1.985147e-16,4.986544e-17
1.317560e+03,6.705970e-17,3.314337e-17
1.318143e+03,1.612619e-16,4.450702e-17
1.318726e+03,1.182353e-16,3.967599e-17
1.319309e+03,1.622076e-16,4.532909e-17
1.319892e+03,2.110918e-16,5.082568e-17
1.320475e+03,1.153826e-16,4.089006e-17
1.321058e+03,1.584443e-16,4.565064e-17
1.321642e+03,1.319893e-16,4.180951e-17
1.322225e+03,2.695747e-16,5.662430e-17
1.322808e+03,2.149800e-16,4.966278e-17
1.323391e+03,8.831768e-17,3.717450e-17
1.323974e+03,1.901933e-16,4.819177e-17
1.324557e+03,1.521724e-16,4.419675e-17
1.325140e+03,1.870757e-16,4.898180e-17
1.325723e+03,1.790258e-16,4.790927e-17
1.326306e+03,2.763999e-16,5.635025e-17
1.326890e+03,1.726076e-16,4.717892e-17
1.327473e+03,2.489432e-16,5.407473e-17
1.328056e+03,1.474331e-16,4.350825e-17
1.328639e+03,2.125729e-16,5.137301e-17
1.329222e+03,2.861201e-16,5.828043e-17
1.329805e+03,1.784626e-16,4.663190e-17
1.330388e+03,2.160366e-16,5.166247e-17
1.330971e+03,2.393037e-16,5.346420e-17
1.331554e+03,2.343663e-16,5.320904e-17
1.332138e+03,1.815117e-16,4.767301e-17
1.332721e+03,1.967337e-16,4.942585e-17
1.333304e+03,2.506045e-16,5.402070e-17
1.333887e+03,2.377396e-16,5.385989e-17
1.334470e+03,1.850439e-16,4.919016e-17
1.335053e+03,1.352495e-16,4.175862e-17
1.335636e+03,1.339466e-16,4.314968e-17
1.336219e+03,2.166928e-16,5.136483e-17
1.336802e+03,2.555398e-16,5.663075e-17
1.337385e+03,2.096337e-16,5.030730e-17
1.337968e+03,3.576492e-16,6.552108e-17
1.338552e+03,3.128018e-16,5.969388e-17
1.339135e+03,3.435436e-16,6.435705e-17
1.339718e+03,3.184725e-16,6.038377e-17
1.340301e+03,3.020016e-16,6.256104e-17
1.340884e+03,3.469441e-16,6.283723e-17
1.341467e+03,3.576758e-16,6.609552e-17
1.342050e+03,5.333098e-16,7.885573e-17
1.342633e+03,4.710847e-16,7.406939e-17
1.343216e+03,4.280840e-16,7.090955e-17
1.343799e+03,4.655873e-16,7.465670e-17
1.344382e+03,3.811095e-16,6.732397e-17
1.344965e+03,4.693690e-16,7.542058e-17
1.345548e+03,4.347316e-16,7.206279e-17
1.346131e+03,4.826703e-16,7.617634e-17
1.346714e+03,4.518133e-16,7.240677e-17
1.347298e+03,4.856116e-16,7.498755e-17
1.347881e+03,4.779977e-16,7.466283e-17
1.348464e+03,4.071630e-16,6.909292e-17
1.349047e+03,5.646658e-16,8.058118e-17
1.349630e+03,4.303214e-16,7.105404e-17
1.350213e+03,4.365877e-16,7.131722e-17
1.350796e+03,4.022620e-16,6.984912e-17
1.351379e+03,5.399446e-16,7.986532e-17
1.351962e+03,4.341976e-16,7.220835e-17
1.352545e+03,4.165329e-16,7.118385e-17
1.353128e+03,5.788690e-16,8.346414e-17
1.353711e+03,4.862481e-16,7.600537e-17
1.354294e+03,5.418208e-16,8.075686e-17
1.354877e+03,5.784671e-16,8.197417e-17
1.355460e+03,6.402897e-16,8.852638e-17
1.356043e+03,5.023023e-16,7.672184e-17
1.356626e+03,5.673368e-16,8.268613e-17
1.357209e+03,5.739085e-16,8.373117e-17
1.357792e+03,5.868675e-16,8.152534e-17
1.358375e+03,7.706399e-16,9.558760e-17
1.358958e+03,5.960895e-16,8.374314e-17
1.359541e+03,6.580244e-16,8.796293e-17
1.360124e+03,6.887089e-16,9.049865e-17
1.360707e+03,7.685987e-16,9.668635e-17
1.361290e+03,4.975317e-16,7.761327e-17
1.361873e+03,7.318999e-16,9.424903e-17
1.362456e+03,5.167714e-16,7.711526e-17
1.363040e+03,6.696463e-16,9.157091e-17
1.363623e+03,6.602017e-16,8.816396e-17
1.364206e+03,5.340326e-16,8.034358e-17
1.364789e+03,5.930270e-16,8.672177e-17
1.365372e+03,7.536107e-16,9.627247e-17
1.365955e+03,7.099725e-16,9.232465e-17
1.366538e+03,6.515092e-16,9.001720e-17
1.367121e+03,7.489487e-16,9.432709e-17
1.367704e+03,6.953441e-16,9.292445e-17
1.368287e+03,8.095225e-16,1.001534e-16
1.368870e+03,7.302910e-16,9.564394e-17
1.369453e+03,6.437365e-16,8.906852e-17
1.370036e+03,7.961062e-16,9.723003e-17
1.370619e+03,6.238742e-16,8.798101e-17
1.371202e+03,6.750202e-16,9.236211e-17
1.371785e+03,8.601367e-16,1.027634e-16
1.372368e+03,6.594318e-16,9.032629e-17
1.372951e+03,7.030998e-16,9.360851e-17
1.373534e+03,7.304442e-16,9.484394e-17
1.374117e+03,4.992075e-16,8.129080e-17
1.374699e+03,5.281977e-16,8.034163e-17
1.375282e+03,5.515611e-16,8.541502e-17
1.375865e+03,5.919028e-16,8.598251e-17
1.376448e+03,6.986955e-16,9.463344e-17
1.377031e+03,6.670635e-16,9.057390e-17
1.377614e+03,5.829064e-16,8.727634e-17
1.378197e+03,6.379924e-16,8.835033e-17
1.378780e+03,6.788096e-16,9.360813e-17
1.379363e+03,5.346666e-16,8.128615e-17
1.379946e+03,6.841936e-16,9.511309e-17
1.380529e+03,6.744879e-16,9.151177e-17
1.381112e+03,6.374821e-16,9.136416e-17
1.381695e+03,4.735993e-16,7.924493e-17
1.382278e+03,6.293013e-16,9.025666e-17
1.382861e+03,4.777661e-16,7.804008e-17
1.383444e+03,4.399550e-16,7.802588e-17
1.384027e+03,5.765940e-16,8.536034e-17
1.384610e+03,5.843841e-16,8.922143e-17
1.385193e+03,5.494910e-16,8.526891e-17
1.385776e+03,5.674530e-16,8.704286e-17
1.386359e+03,5.121711e-16,8.382072e-17
1.386942e+03,5.381410e-16,8.415880e-17
1.387525e+03,5.087420e-16,8.360575e-17
1.388108e+03,4.346462e-16,7.688522e-17
1.388691e+03,4.635049e-16,7.965195e-17
1.389274e+03,4.512935e-16,7.971115e-17
1.389857e+03,3.706258e-16,7.242874e-17
1.390440e+03,4.624491e-16,8.046358e-17
1.391022e+03,4.201834e-16,7.593059e-17
1.391605e+03,4.279542e-16,7.797708e-17
1.392188e+03,4.131785e-16,7.534697e-17
1.392771e+03,4.153594e-16,7.717875e-17
1.393354e+03,4.144630e-16,7.589460e-17
1.393937e+03,4.060496e-16,7.577227e-17
1.394520e+03,3.831704e-16,7.345093e-17
1.395103e+03,3.256405e-16,6.908605e-17
1.395686e+03,3.492421e-16,7.082199e-17
1.396269e+03,3.750187e-16,7.332706e-17
1.396852e+03,3.055311e-16,6.771017e-17
1.397435e+03,4.498138e-16,7.757283e-17
1.398018e+03,3.967786e-16,7.486597e-17
1.398601e+03,4.022655e-16,7.577743e-17
