wavelength_angstrom,flux_erg_s_cm2_angstrom,error
6.470477e+03,2.111796e-13,7.941628e-16
6.475357e+03,2.077453e-13,7.859385e-16
6.480237e+03,2.043536e-13,9.242743e-16
6.485118e+03,2.086793e-13,7.877031e-16
6.489998e+03,2.065171e-13,7.842418e-16
6.494878e+03,2.080634e-13,7.876332e-16
6.499758e+03,2.066121e-13,7.837975e-16
6.504639e+03,2.032033e-13,7.772169e-16
6.509519e+03,2.026459e-13,7.787124e-16
6.514400e+03,2.026758e-13,7.785532e-16
6.519280e+03,2.005246e-13,7.739118e-16
6.524161e+03,1.967497e-13,7.649686e-16
6.529041e+03,1.996250e-13,7.742480e-16
6.533922e+03,1.965014e-13,7.694940e-16
6.538802e+03,1.973528e-13,7.703765e-16
6.543683e+03,1.931212e-13,7.624507e-16
6.548564e+03,1.931232e-13,7.605803e-16
6.553444e+03,1.914289e-13,7.569529e-16
6.558325e+03,1.898274e-13,8.460849e-16
6.563206e+03,1.839643e-13,7.425631e-16
6.568087e+03,1.840088e-13,7.435740e-16
6.572967e+03,1.813778e-13,7.399360e-16
6.577848e+03,1.799062e-13,8.211491e-16
6.582729e+03,1.770833e-13,8.143657e-16
6.587610e+03,1.762957e-13,7.311564e-16
6.592491e+03,1.738359e-13,7.223731e-16
6.597372e+03,1.715890e-13,7.210661e-16
6.602253e+03,1.687606e-13,7.129694e-16
6.607134e+03,1.694450e-13,7.149072e-16
6.612015e+03,1.664591e-13,7.077521e-16
6.616896e+03,1.631105e-13,7.032287e-16
6.621777e+03,1.620420e-13,7.013518e-16
6.626658e+03,1.593886e-13,6.951875e-16
6.631539e+03,1.575039e-13,6.895332e-16
6.636421e+03,1.568516e-13,6.875100e-16
6.641302e+03,1.549271e-13,6.839991e-16
6.646183e+03,1.516505e-13,6.760623e-16
6.651064e+03,1.510768e-13,6.769388e-16
6.655946e+03,1.494991e-13,6.724212e-16
6.660827e+03,1.492604e-13,6.703057e-16
6.665708e+03,1.469167e-13,6.656852e-16
6.670590e+03,1.447663e-13,6.600127e-16
6.675471e+03,1.421238e-13,6.542863e-16
6.680353e+03,1.387050e-13,6.835421e-16
6.685234e+03,1.368152e-13,6.791446e-16
6.690116e+03,1.373806e-13,6.478332e-16
6.694997e+03,1.351998e-13,6.382136e-16
6.699879e+03,1.349838e-13,6.355879e-16
6.704760e+03,1.301469e-13,6.594654e-16
6.709642e+03,1.309457e-13,6.273168e-16
6.714523e+03,1.307056e-13,6.279396e-16
6.719405e+03,1.269176e-13,6.146241e-16
6.724287e+03,1.239718e-13,6.762621e-16
6.729168e+03,1.238044e-13,6.083425e-16
6.734050e+03,1.242214e-13,6.088820e-16
6.738932e+03,1.247899e-13,6.109449e-16
6.743814e+03,1.239641e-13,6.092258e-16
6.748696e+03,1.236280e-13,6.073117e-16
6.753577e+03,1.235487e-13,6.083279e-16
6.758459e+03,1.224740e-13,6.042987e-16
6.763341e+03,1.221769e-13,6.066080e-16
6.768223e+03,1.201529e-13,5.977539e-16
6.773105e+03,1.184800e-13,5.954059e-16
6.777987e+03,1.158691e-13,5.873147e-16
6.782869e+03,1.165180e-13,5.865002e-16
6.787751e+03,1.157880e-13,5.855371e-16
6.792633e+03,1.139702e-13,6.020179e-16
6.797515e+03,1.145505e-13,5.831617e-16
6.802397e+03,1.149821e-13,5.851821e-16
6.807279e+03,1.121189e-13,5.768971e-16
6.812162e+03,1.125775e-13,5.803323e-16
6.817044e+03,1.109517e-13,7.389438e-16
6.821926e+03,1.125466e-13,5.761907e-16
6.826808e+03,1.120645e-13,5.752302e-16
6.831690e+03,1.131211e-13,5.827178e-16
6.836573e+03,1.109950e-13,5.963758e-16
6.841455e+03,1.093209e-13,6.352681e-16
6.846337e+03,1.091106e-13,5.692554e-16
6.851220e+03,1.066606e-13,5.617506e-16
6.856102e+03,1.076391e-13,5.629073e-16
6.860984e+03,1.092762e-13,5.671761e-16
6.865867e+03,1.094150e-13,5.690469e-16
6.870749e+03,1.084251e-13,5.673790e-16
6.875632e+03,1.082880e-13,5.674502e-16
6.880514e+03,1.077763e-13,5.669720e-16
6.885397e+03,1.056125e-13,5.719727e-16
6.890279e+03,1.037632e-13,5.544353e-16
6.895162e+03,1.043735e-13,5.574897e-16
6.900044e+03,1.038030e-13,5.551657e-16
6.904927e+03,1.039932e-13,5.563707e-16
6.909809e+03,1.036618e-13,5.555259e-16
6.914692e+03,1.027519e-13,5.522048e-16
6.919575e+03,1.022581e-13,5.509785e-16
6.924457e+03,1.008013e-13,5.467950e-16
6.929340e+03,1.003849e-13,5.468462e-16
6.934223e+03,1.001513e-13,5.459781e-16
6.939106e+03,9.732790e-14,5.389475e-16
6.943988e+03,9.841578e-14,5.414354e-16
6.948871e+03,9.843482e-14,5.406765e-16
6.953754e+03,9.824153e-14,5.402084e-16
6.958637e+03,9.758322e-14,5.377507e-16
6.963520e+03,9.838977e-14,5.428057e-16
6.968402e+03,9.632594e-14,5.407811e-16
6.973285e+03,9.618486e-14,5.349510e-16
6.978168e+03,9.632375e-14,5.352334e-16
6.983051e+03,9.530800e-14,5.323122e-16
6.987934e+03,9.632182e-14,5.357012e-16
6.992817e+03,9.451979e-14,5.388510e-16
6.997700e+03,9.467388e-14,5.315948e-16
7.002583e+03,9.382174e-14,5.267654e-16
7.007466e+03,9.346043e-14,5.264320e-16
7.012349e+03,9.353844e-14,5.273186e-16
7.017232e+03,9.414863e-14,5.281546e-16
7.022115e+03,9.210190e-14,5.230168e-16
7.026998e+03,9.127718e-14,5.192406e-16
7.031882e+03,9.241884e-14,5.229697e-16
7.036765e+03,9.336640e-14,5.256334e-16
7.041648e+03,9.339093e-14,5.259928e-16
7.046531e+03,9.273949e-14,5.231829e-16
7.051414e+03,9.246224e-14,5.222994e-16
7.056298e+03,9.152374e-14,5.202157e-16
7.061181e+03,9.041533e-14,5.173388e-16
7.066064e+03,8.964589e-14,5.159777e-16
7.070947e+03,8.977039e-14,5.143935e-16
7.075831e+03,8.985233e-14,5.153089e-16
7.080714e+03,9.216397e-14,5.235883e-16
7.085597e+03,8.974778e-14,5.147717e-16
7.090481e+03,9.074946e-14,5.191571e-16
7.095364e+03,8.856911e-14,5.128540e-16
7.100247e+03,8.807909e-14,5.098344e-16
7.105131e+03,8.866998e-14,5.309777e-16
7.110014e+03,8.945405e-14,5.145553e-16
7.114898e+03,9.102997e-14,5.200824e-16
7.119781e+03,9.024229e-14,5.198317e-16
7.124665e+03,9.069280e-14,5.211382e-16
7.129548e+03,8.920009e-14,5.144258e-16
7.134432e+03,8.772821e-14,5.112409e-16
7.139315e+03,8.841604e-14,5.132849e-16
7.144199e+03,8.702348e-14,5.107839e-16
7.149082e+03,8.833628e-14,5.140087e-16
7.153966e+03,8.822294e-14,5.157502e-16
7.158849e+03,8.944738e-14,5.196990e-16
7.163733e+03,8.946343e-14,5.198753e-16
7.168617e+03,8.923954e-14,5.198095e-16
7.173500e+03,8.915611e-14,5.191771e-16
7.178384e+03,8.928008e-14,5.196889e-16
7.183268e+03,8.796923e-14,5.182586e-16
7.188151e+03,8.720183e-14,5.159935e-16
7.193035e+03,8.637027e-14,5.122825e-16
7.197919e+03,8.615077e-14,5.126979e-16
7.202803e+03,8.761672e-14,5.189884e-16
7.207686e+03,8.969390e-14,5.256763e-16
7.212570e+03,8.908960e-14,5.258054e-16
7.217454e+03,8.895103e-14,5.293992e-16
7.222338e+03,8.846953e-14,5.240552e-16
7.227221e+03,8.634908e-14,5.502706e-16
7.232105e+03,8.717471e-14,5.210497e-16
7.236989e+03,8.652808e-14,5.201088e-16
7.241873e+03,8.755882e-14,5.237964e-16
7.246757e+03,8.805254e-14,5.237572e-16
7.251641e+03,8.704129e-14,6.187520e-16
7.256525e+03,8.897461e-14,5.294326e-16
7.261409e+03,8.710696e-14,5.243804e-16
7.266292e+03,8.608933e-14,5.220548e-16
7.271176e+03,8.382061e-14,5.168292e-16
7.276060e+03,8.260664e-14,5.133958e-16
7.280944e+03,8.454820e-14,5.236048e-16
7.285828e+03,8.369915e-14,5.175337e-16
7.290712e+03,8.290348e-14,5.170054e-16
7.295596e+03,8.214616e-14,5.145497e-16
7.300480e+03,8.312247e-14,5.180590e-16
