wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.910186e+03,1.192175e-14,1.277489e-15
1.911558e+03,1.597993e-14,1.398100e-15
1.912931e+03,1.666999e-14,1.583733e-15
1.914304e+03,-2.772445e-13,5.482189e-15
1.915676e+03,1.362280e-14,2.472406e-15
1.917049e+03,1.224799e-14,1.745822e-15
1.918421e+03,1.233396e-14,1.450349e-15
1.919794e+03,1.080356e-14,1.216785e-15
1.921167e+03,1.398684e-14,1.254316e-15
1.922539e+03,1.411880e-14,1.281925e-15
1.923912e+03,1.356662e-14,1.266498e-15
1.925284e+03,1.219071e-14,1.758582e-15
1.926657e+03,1.690443e-14,1.461211e-15
1.928030e+03,1.207457e-14,1.269932e-15
1.929402e+03,7.627006e-15,1.907696e-15
1.930775e+03,1.449905e-14,1.222867e-15
1.932148e+03,1.550125e-14,1.256551e-15
1.933520e+03,1.033905e-14,1.217458e-15
1.934893e+03,1.336157e-14,1.671213e-15
1.936266e+03,1.543711e-14,1.634122e-15
1.937639e+03,1.706116e-14,1.684107e-15
1.939011e+03,1.153150e-14,1.174153e-15
1.940384e+03,1.384289e-14,1.167890e-15
1.941757e+03,1.439112e-14,1.177837e-15
1.943130e+03,1.373935e-14,1.192785e-15
1.944502e+03,1.343473e-14,1.680938e-15
1.945875e+03,1.679369e-14,1.224553e-15
1.947248e+03,1.454472e-14,1.156708e-15
1.948621e+03,1.366413e-14,1.135871e-15
1.949993e+03,1.551463e-14,1.247709e-15
1.951366e+03,1.456756e-14,1.296957e-15
1.952739e+03,1.092055e-14,1.172849e-15
1.954112e+03,1.647073e-14,1.252663e-15
1.955485e+03,1.710510e-14,1.233934e-15
1.956858e+03,1.276240e-14,1.168602e-15
1.958230e+03,1.762888e-14,1.171385e-15
1.959603e+03,1.537208e-14,1.109042e-15
1.960976e+03,1.414356e-14,1.093508e-15
1.962349e+03,1.400263e-14,1.086174e-15
1.963722e+03,1.592238e-14,1.137932e-15
1.965095e+03,1.565571e-14,2.070979e-15
1.966468e+03,1.443293e-14,1.088666e-15
1.967840e+03,1.543681e-14,1.307461e-15
1.969213e+03,1.759366e-14,1.154006e-15
1.970586e+03,1.636693e-14,1.107423e-15
1.971959e+03,1.703770e-14,1.181616e-15
1.973332e+03,1.728069e-14,1.099706e-15
1.974705e+03,2.001663e-14,1.155464e-15
1.976078e+03,1.600437e-14,1.074547e-15
1.977451e+03,1.524422e-14,1.129081e-15
1.978824e+03,1.871173e-14,1.114937e-15
1.980197e+03,1.805651e-14,1.109895e-15
1.981570e+03,1.690404e-14,1.092364e-15
1.982943e+03,1.851427e-14,1.142477e-15
1.984316e+03,2.103736e-14,1.129102e-15
1.985689e+03,1.816256e-14,1.077313e-15
1.987062e+03,1.692637e-14,1.446824e-15
1.988435e+03,1.918388e-14,1.081178e-15
1.989808e+03,1.886847e-14,1.070342e-15
1.991181e+03,1.728300e-14,1.035228e-15
1.992554e+03,1.860530e-14,1.051924e-15
1.993927e+03,1.886495e-14,1.038041e-15
1.995300e+03,1.687341e-14,1.012160e-15
1.996673e+03,1.761291e-14,1.032267e-15
1.998046e+03,1.812317e-14,1.024684e-15
1.999419e+03,1.780126e-14,1.019244e-15
2.000792e+03,1.827480e-14,1.097469e-15
2.002166e+03,1.732913e-14,1.044346e-15
2.003539e+03,1.802965e-14,1.039337e-15
2.004912e+03,1.724340e-14,1.023616e-15
2.006285e+03,1.912541e-14,1.071352e-15
2.007658e+03,2.042966e-14,1.046192e-15
2.009031e+03,1.835066e-14,1.058754e-15
2.010404e+03,1.637658e-14,1.036133e-15
2.011777e+03,1.853155e-14,9.882809e-16
2.013150e+03,1.725383e-14,9.771944e-16
2.014524e+03,1.627260e-14,9.302055e-16
2.015897e+03,1.552912e-14,9.291482e-16
2.017270e+03,1.546063e-14,9.242404e-16
2.018643e+03,1.482116e-14,8.925659e-16
2.020016e+03,1.505615e-14,9.204398e-16
2.021390e+03,1.516649e-14,9.850529e-16
2.022763e+03,1.766225e-14,9.758332e-16
2.024136e+03,1.406018e-14,8.802499e-16
2.025509e+03,1.627159e-14,1.002116e-15
2.026882e+03,1.434042e-14,9.514407e-16
2.028256e+03,1.440783e-14,8.694065e-16
2.029629e+03,1.471416e-14,8.618534e-16
2.031002e+03,1.591713e-14,9.486327e-16
2.032375e+03,1.302626e-14,8.927453e-16
2.033749e+03,1.498419e-14,8.773824e-16
