wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.947359e+03,2.147847e-14,2.634600e-15
1.948732e+03,2.705378e-14,2.256500e-15
1.950105e+03,2.819823e-14,2.238166e-15
1.951478e+03,2.354659e-14,2.103972e-15
1.952850e+03,2.527661e-14,2.134762e-15
1.954223e+03,2.577309e-14,2.150148e-15
1.955596e+03,2.639134e-14,2.161988e-15
1.956969e+03,2.389404e-14,2.077640e-15
1.958342e+03,3.124499e-14,2.317245e-15
1.959715e+03,2.562245e-14,2.101978e-15
1.961087e+03,2.294514e-14,2.064480e-15
1.962460e+03,2.817370e-14,2.145490e-15
1.963833e+03,2.684117e-14,2.120361e-15
1.965206e+03,2.993254e-14,2.212838e-15
1.966579e+03,2.611215e-14,2.092468e-15
1.967952e+03,3.142743e-14,2.244682e-15
1.969325e+03,2.951166e-14,2.217370e-15
1.970698e+03,2.389531e-14,2.113514e-15
1.972071e+03,2.896757e-14,2.117544e-15
1.973443e+03,2.739537e-14,2.135301e-15
1.974816e+03,2.987294e-14,2.683011e-15
1.976189e+03,2.741580e-14,2.051401e-15
1.977562e+03,2.897487e-14,2.297486e-15
1.978935e+03,2.867897e-14,2.069322e-15
1.980308e+03,3.132787e-14,2.343196e-15
1.981681e+03,2.734112e-14,2.041522e-15
1.983054e+03,3.092019e-14,2.099593e-15
1.984427e+03,3.247003e-14,2.126633e-15
1.985800e+03,3.137950e-14,2.088824e-15
1.987173e+03,3.210640e-14,2.085234e-15
1.988546e+03,2.884560e-14,1.994724e-15
1.989919e+03,3.194473e-14,2.078572e-15
1.991292e+03,3.470746e-14,2.126673e-15
1.992665e+03,3.494726e-14,2.161171e-15
1.994038e+03,3.296703e-14,2.098180e-15
1.995411e+03,3.567606e-14,2.267265e-15
1.996784e+03,3.634584e-14,2.355422e-15
1.998157e+03,3.772698e-14,2.145583e-15
1.999531e+03,3.558716e-14,2.065076e-15
2.000904e+03,3.678384e-14,2.080309e-15
2.002277e+03,3.747999e-14,2.092072e-15
2.003650e+03,3.513350e-14,2.017274e-15
2.005023e+03,3.611924e-14,2.026769e-15
2.006396e+03,3.877385e-14,2.151363e-15
2.007769e+03,2.818092e-14,3.230626e-15
2.009142e+03,3.491355e-14,2.185763e-15
2.010515e+03,3.733411e-14,2.055985e-15
2.011888e+03,3.785515e-14,2.017694e-15
2.013262e+03,4.141171e-14,2.115470e-15
2.014635e+03,3.650180e-14,2.006206e-15
2.016008e+03,4.173739e-14,2.086984e-15
2.017381e+03,3.836929e-14,2.016117e-15
2.018754e+03,3.987631e-14,1.996731e-15
2.020127e+03,3.834669e-14,2.004987e-15
2.021501e+03,4.023599e-14,2.091394e-15
2.022874e+03,3.125966e-14,5.304618e-15
2.024247e+03,4.252383e-14,2.039245e-15
2.025620e+03,3.866667e-14,1.953910e-15
2.026993e+03,3.341731e-14,1.879131e-15
2.028367e+03,3.680481e-14,1.945838e-15
2.029740e+03,3.831505e-14,1.917401e-15
2.031113e+03,3.543635e-14,1.878568e-15
2.032486e+03,3.596947e-14,1.847777e-15
2.033860e+03,3.622790e-14,1.867028e-15
2.035233e+03,3.514514e-14,1.871239e-15
2.036606e+03,3.562231e-14,1.807396e-15
2.037979e+03,3.392040e-14,1.862153e-15
2.039353e+03,3.466916e-14,1.789288e-15
2.040726e+03,3.481047e-14,1.915794e-15
2.042099e+03,3.539103e-14,1.796280e-15
2.043472e+03,3.360573e-14,1.747096e-15
2.044846e+03,3.397983e-14,1.900002e-15
2.046219e+03,3.445208e-14,1.766022e-15
2.047592e+03,3.296546e-14,1.698189e-15
2.048966e+03,3.326330e-14,1.715824e-15
2.050339e+03,3.426090e-14,1.721714e-15
2.051712e+03,3.077624e-14,1.654510e-15
2.053086e+03,3.410496e-14,1.677637e-15
2.054459e+03,3.214710e-14,1.790832e-15
2.055832e+03,3.584387e-14,1.743486e-15
2.057206e+03,3.063432e-14,1.788930e-15
2.058579e+03,3.204052e-14,1.705893e-15
2.059952e+03,3.191223e-14,1.654894e-15
2.061326e+03,3.103392e-14,2.315496e-15
2.062699e+03,2.790318e-14,1.527516e-15
2.064072e+03,2.844017e-14,1.547028e-15
2.065446e+03,2.825664e-14,1.525362e-15
2.066819e+03,3.096951e-14,1.562739e-15
2.068193e+03,2.894400e-14,1.541881e-15
2.069566e+03,2.868800e-14,1.497007e-15
2.070939e+03,2.673031e-14,1.454118e-15
2.072313e+03,2.461017e-14,1.418648e-15
2.073686e+03,2.081821e-14,1.485745e-15
2.075060e+03,2.796561e-14,1.454726e-15
2.076433e+03,2.681251e-14,1.476829e-15
2.077807e+03,2.676823e-14,1.459202e-15
2.079180e+03,2.493257e-14,2.249604e-15
2.080553e+03,2.614984e-14,1.421820e-15
2.081927e+03,2.180941e-14,1.355259e-15
2.083300e+03,2.655517e-14,1.488393e-15
2.084674e+03,2.565225e-14,1.398062e-15
2.086047e+03,2.420971e-14,1.352658e-15
2.087421e+03,2.145019e-14,1.315893e-15
2.088794e+03,2.582221e-14,1.379633e-15
2.090168e+03,2.177407e-14,1.278225e-15
2.091541e+03,2.320989e-14,1.294498e-15
2.092915e+03,2.275747e-14,1.323314e-15
2.094288e+03,2.144964e-14,1.286926e-15
2.095662e+03,2.129700e-14,1.331380e-15
2.097035e+03,2.186489e-14,1.258727e-15
2.098409e+03,2.437882e-14,1.313710e-15
2.099782e+03,2.211352e-14,1.265273e-15
2.101156e+03,2.134739e-14,1.268483e-15
2.102529e+03,2.102109e-14,1.224085e-15
2.103903e+03,2.174352e-14,1.230116e-15
2.105276e+03,1.905237e-14,1.206759e-15
2.106650e+03,2.227322e-14,1.232031e-15
2.108023e+03,2.048071e-14,1.466303e-15
2.109397e+03,2.093743e-14,1.180466e-15
2.110770e+03,2.315593e-14,1.223957e-15
