wavelength_angstrom,flux_erg_s_cm2_angstrom
4541.0400,7.122007e-13
4543.4200,7.093663e-13
4545.8000,7.061069e-13
4548.1800,7.038441e-13
4550.5600,7.015447e-13
4552.9400,6.989467e-13
4555.3200,6.964909e-13
4557.7000,6.957405e-13
4560.0800,6.942091e-13
4562.4600,6.946840e-13
4564.8400,6.963067e-13
4567.2200,6.954345e-13
4569.6000,6.944723e-13
4571.9800,6.939379e-13
4574.3600,6.934948e-13
4576.7400,6.929504e-13
4579.1200,6.923158e-13
4581.5000,6.911154e-13
4583.8800,6.889255e-13
4586.2600,6.888858e-13
4588.6400,6.889678e-13
4591.0200,6.897802e-13
4593.4000,6.890482e-13
4595.7800,6.894266e-13
4598.1600,6.901852e-13
4600.5400,6.914933e-13
4602.9200,6.925365e-13
4605.3000,6.919749e-13
4607.6800,6.903866e-13
4610.0600,6.897376e-13
4612.4400,6.873334e-13
4614.8200,6.860079e-13
4617.2000,6.825748e-13
4619.5800,6.794073e-13
4621.9600,6.749387e-13
4624.3400,6.700983e-13
4626.7200,6.648019e-13
4629.1000,6.586504e-13
4631.4800,6.498527e-13
4633.8600,6.453242e-13
4636.2400,6.371582e-13
4638.6200,6.287212e-13
4641.0000,6.209986e-13
4643.3800,6.114877e-13
4645.7600,6.043628e-13
4648.1400,5.948522e-13
4650.5200,5.842766e-13
4652.9000,5.774871e-13
4655.2800,5.709236e-13
4657.6600,5.647980e-13
4660.0400,5.571674e-13
4662.4200,5.506389e-13
4664.8000,5.432996e-13
4667.1800,5.359351e-13
4669.5600,5.314424e-13
4671.9400,5.310042e-13
4674.3200,5.261668e-13
4676.7000,5.253531e-13
4679.0800,5.237908e-13
4681.4600,5.262455e-13
4683.8400,5.268726e-13
4686.2200,5.277189e-13
4688.6000,5.293524e-13
4690.9800,5.289751e-13
4693.3600,5.318828e-13
4695.7400,5.318250e-13
4698.1200,5.354020e-13
4700.5000,5.345744e-13
4702.8800,5.343759e-13
4705.2600,5.354762e-13
4707.6400,5.320689e-13
4710.0200,5.316469e-13
4712.4000,5.305471e-13
4714.7800,5.289598e-13
4717.1600,5.265403e-13
4719.5400,5.215242e-13
4721.9200,5.172782e-13
4724.3000,5.121710e-13
4726.6800,5.075015e-13
4729.0600,5.037221e-13
4731.4400,4.977475e-13
4733.8200,4.941816e-13
4736.2000,4.890097e-13
4738.5800,4.843311e-13
4740.9600,4.805718e-13
4743.3400,4.770799e-13
4745.7200,4.717504e-13
4748.1000,4.670163e-13
4750.4800,4.633498e-13
4752.8600,4.605639e-13
4755.2400,4.563853e-13
4757.6200,4.522338e-13
4760.0000,4.499895e-13
4762.3800,4.493679e-13
4764.7600,4.490161e-13
4767.1400,4.494562e-13
4769.5200,4.507017e-13
4771.9000,4.506800e-13
4774.2800,4.531019e-13
4776.6600,4.550903e-13
4779.0400,4.587171e-13
4781.4200,4.629168e-13
4783.8000,4.656517e-13
4786.1800,4.675577e-13
4788.5600,4.700211e-13
4790.9400,4.718016e-13
4793.3200,4.728744e-13
4795.7000,4.721727e-13
4798.0800,4.708586e-13
4800.4600,4.699972e-13
4802.8400,4.693548e-13
4805.2200,4.678150e-13
4807.6000,4.643167e-13
4809.9800,4.606018e-13
4812.3600,4.564966e-13
4814.7400,4.513428e-13
4817.1200,4.444866e-13
4819.5000,4.378101e-13
4821.8800,4.326893e-13
4824.2600,4.274353e-13
4826.6400,4.220902e-13
4829.0200,4.171524e-13
4831.4000,4.129490e-13
4833.7800,4.073252e-13
4836.1600,4.015739e-13
4838.5400,3.957331e-13
4840.9200,3.893130e-13
4843.3000,3.823245e-13
4845.6800,3.750452e-13
4848.0600,3.693865e-13
4850.4400,3.631610e-13
4852.8200,3.569860e-13
4855.2000,3.522395e-13
4857.5800,3.479695e-13
4859.9600,3.448061e-13
4862.3400,3.422988e-13
4864.7200,3.402018e-13
4867.1000,3.393493e-13
4869.4800,3.385706e-13
4871.8600,3.378567e-13
4874.2400,3.386118e-13
4876.6200,3.395916e-13
4879.0000,3.409730e-13
4881.3800,3.426720e-13
4883.7600,3.454313e-13
4886.1400,3.484364e-13
4888.5200,3.514186e-13
4890.9000,3.553848e-13
4893.2800,3.602248e-13
4895.6600,3.637063e-13
4898.0400,3.682141e-13
4900.4200,3.721810e-13
4902.8000,3.750861e-13
4905.1800,3.786524e-13
4907.5600,3.815571e-13
4909.9400,3.850103e-13
4912.3200,3.869707e-13
4914.7000,3.881984e-13
4917.0800,3.896208e-13
4919.4600,3.900642e-13
4921.8400,3.927272e-13
4924.2200,3.937543e-13
4926.6000,3.949727e-13
4928.9800,3.962837e-13
4931.3600,3.966810e-13
4933.7400,3.991652e-13
4936.1200,4.008411e-13
4938.5000,3.999194e-13
4940.8800,3.986880e-13
4943.2600,3.997596e-13
4945.6400,3.999521e-13
4948.0200,3.978987e-13
4950.4000,3.972132e-13
4952.7800,3.956416e-13
4955.1600,3.940520e-13
4957.5400,3.924523e-13
4959.9200,3.889372e-13
4962.3000,3.858032e-13
4964.6800,3.819307e-13
4967.0600,3.812312e-13
4969.4400,3.812173e-13
4971.8200,3.807336e-13
4974.2000,3.809283e-13
4976.5800,3.830909e-13
4978.9600,3.824223e-13
4981.3400,3.829355e-13
4983.7200,3.814492e-13
4986.1000,3.827287e-13
4988.4800,3.821703e-13
4990.8600,3.799262e-13
4993.2400,3.817521e-13
4995.6200,3.824475e-13
4998.0000,3.837964e-13
5000.3800,3.838917e-13
5002.7600,3.853841e-13
5005.1400,3.868738e-13
5007.5200,3.890294e-13
5009.9000,3.907743e-13
5012.2800,3.935893e-13
5014.6600,3.944860e-13
5017.0400,3.967249e-13
5019.4200,3.971924e-13
5021.8000,3.978706e-13
5024.1800,3.999032e-13
5026.5600,3.998104e-13
5028.9400,4.005322e-13
5031.3200,4.025895e-13
5033.7000,4.045269e-13
5036.0800,4.057452e-13
5038.4600,4.077172e-13
5040.8400,4.092265e-13
5043.2200,4.101382e-13
5045.6000,4.137692e-13
5047.9800,4.168081e-13
5050.3600,4.204247e-13
5052.7400,4.248641e-13
5055.1200,4.287596e-13
5057.5000,4.316157e-13
5059.8800,4.359458e-13
5062.2600,4.382746e-13
5064.6400,4.408686e-13
5067.0200,4.427230e-13
5069.4000,4.458720e-13
5071.7800,4.486618e-13
5074.1600,4.500488e-13
5076.5400,4.521330e-13
5078.9200,4.553948e-13
5081.3000,4.599251e-13
5083.6800,4.649631e-13
5086.0600,4.683257e-13
5088.4400,4.703011e-13
5090.8200,4.724552e-13
5093.2000,4.767464e-13
5095.5800,4.809883e-13
5097.9600,4.863944e-13
5100.3400,4.884291e-13
5102.7200,4.923164e-13
5105.1000,4.963069e-13
5107.4800,4.990540e-13
5109.8600,5.027664e-13
5112.2400,5.056744e-13
5114.6200,5.069909e-13
5117.0000,5.087298e-13
5119.3800,5.098591e-13
5121.7600,5.086576e-13
5124.1400,5.091718e-13
5126.5200,5.086945e-13
5128.9000,5.073238e-13
5131.2800,5.053387e-13
5133.6600,5.044570e-13
5136.0400,5.011857e-13
5138.4200,4.974782e-13
5140.8000,4.961216e-13
5143.1800,4.946538e-13
5145.5600,4.919777e-13
5147.9400,4.902067e-13
5150.3200,5.032557e-13
5152.7000,5.004201e-13
5155.0800,4.978248e-13
5157.4600,4.963687e-13
5159.8400,4.960447e-13
5162.2200,4.945067e-13
5164.6000,4.919034e-13
5166.9800,4.907696e-13
5169.3600,4.913056e-13
5171.7400,4.918316e-13
5174.1200,4.916147e-13
5176.5000,4.907319e-13
5178.8800,4.927830e-13
5181.2600,4.940417e-13
5183.6400,4.932165e-13
5186.0200,4.949628e-13
5188.4000,4.960897e-13
5190.7800,4.957307e-13
5193.1600,4.969585e-13
5195.5400,4.986392e-13
5197.9200,4.980993e-13
5200.3000,4.981847e-13
5202.6800,4.960354e-13
5205.0600,4.964956e-13
5207.4400,4.971519e-13
5209.8200,4.940548e-13
5212.2000,4.925484e-13
5214.5800,4.917881e-13
5216.9600,4.883315e-13
5219.3400,4.845683e-13
5221.7200,4.814385e-13
5224.1000,4.760543e-13
5226.4800,4.713988e-13
5228.8600,4.663756e-13
5231.2400,4.603522e-13
5233.6200,4.535385e-13
5236.0000,4.461040e-13
5238.3800,4.381745e-13
5240.7600,4.290292e-13
5243.1400,4.202852e-13
5245.5200,4.128190e-13
5247.9000,4.059488e-13
5250.2800,3.987403e-13
5252.6600,3.902408e-13
5255.0400,3.829866e-13
5257.4200,3.759681e-13
5259.8000,3.687024e-13
5262.1800,3.632459e-13
5264.5600,3.575770e-13
5266.9400,3.524893e-13
5269.3200,3.472615e-13
5271.7000,3.420663e-13
5274.0800,3.379313e-13
5276.4600,3.339783e-13
5278.8400,3.315596e-13
5281.2200,3.284821e-13
5283.6000,3.253176e-13
5285.9800,3.236054e-13
5288.3600,3.216825e-13
5290.7400,3.207615e-13
5293.1200,3.200039e-13
5295.5000,3.204422e-13
5297.8800,3.218733e-13
5300.2600,3.215015e-13
5302.6400,3.200455e-13
5305.0200,3.199387e-13
5307.4000,3.211515e-13
5309.7800,3.222797e-13
5312.1600,3.228273e-13
5314.5400,3.236290e-13
5316.9200,3.253596e-13
5319.3000,3.258743e-13
5321.6800,3.255832e-13
