wavelength_A,flux_erg_s_A
7982.991495747874,6.165067768283938e+38
7986.493246623311,6.156779738615174e+38
7989.994997498749,6.148505175899324e+38
7993.496748374187,6.140244055042761e+38
7996.998499249625,6.131996351002897e+38
8000.500250125062,6.123762038788087e+38
8004.0020010005,6.115541093457511e+38
8007.503751875937,6.107333490121088e+38
8011.005502751375,6.099139203939347e+38
8014.5072536268135,6.0909582101233386e+38
8018.009004502251,6.082790483934524e+38
8021.510755377689,6.074636000684667e+38
8025.012506253126,6.066494735735738e+38
8028.514257128564,6.058366664499796e+38
8032.016008004001,6.0502517624388945e+38
8035.5177588794395,6.0421500050649875e+38
8039.019509754878,6.034061367939784e+38
8042.521260630315,6.025985826674699e+38
8046.023011505753,6.017923356930711e+38
8049.52476238119,6.009873934418276e+38
8053.026513256628,6.001837534897209e+38
8056.5282641320655,5.9938141341766096e+38
8060.030015007504,5.985803708114721e+38
8063.531765882941,5.9778062326188604e+38
8067.033516758379,5.96982168364529e+38
8070.535267633817,5.961850037199147e+38
8074.037018509254,5.953891269334304e+38
8077.538769384692,5.94594535615329e+38
8081.04052026013,5.938012273807192e+38
8084.542271135568,5.930091998495529e+38
8088.044022011005,5.9221845064661895e+38
8091.545772886443,5.9142897740152814e+38
8095.04752376188,5.906407777487081e+38
8098.549274637318,5.898538493273895e+38
8102.0510255127565,5.890681897815975e+38
8105.552776388194,5.882837967601424e+38
8109.054527263632,5.875006679166075e+38
8112.556278139069,5.867188009093417e+38
8116.058029014507,5.859381934014468e+38
8119.559779889944,5.851588430607703e+38
8123.0615307653825,5.8438074755989305e+38
8126.56328164082,5.836039045761212e+38
8130.065032516258,5.8282831179147495e+38
8133.566783391696,5.820539668926789e+38
8137.068534267133,5.812808675711534e+38
8140.570285142571,5.8050901152300266e+38
8144.0720360180085,5.797383964490073e+38
8147.573786893447,5.789690200546121e+38
8151.075537768884,5.782008800499178e+38
8154.577288644322,5.7743397414967084e+38
8158.07903951976,5.766683000732537e+38
8161.580790395197,5.759038555446761e+38
8165.082541270635,5.7514063829256176e+38
8168.584292146073,5.743786460501443e+38
8172.086043021511,5.736178765552522e+38
8175.587793896948,5.728583275503025e+38
8179.089544772386,5.7209999678229e+38
8182.591295647823,5.7134288200277786e+38
8186.093046523261,5.7058698096788774e+38
8189.5947973986995,5.698322914382897e+38
8193.096548274138,5.69078811179195e+38
8196.598299149575,5.683265379603432e+38
8200.100050025012,5.67575469555995e+38
8203.601800900451,5.6682560374492154e+38
8207.103551775886,5.660769383103966e+38
8210.605302651325,5.6532947104018375e+38
8214.107053526763,5.645831997265311e+38
8217.6088044022,5.6383812216615915e+38
8221.110555277639,5.630942361602513e+38
8224.612306153076,5.623515395144466e+38
8228.114057028513,5.616100300388273e+38
8231.615807903952,5.6086970554791254e+38
8235.11755877939,5.601305638606475e+38
8238.619309654827,5.593926028003929e+38
8242.121060530266,5.586558201949178e+38
8245.622811405703,5.579202138763903e+38
8249.12456228114,5.571857816813664e+38
8252.62631315658,5.5645252145078154e+38
8256.128064032015,5.557204310299433e+38
8259.629814907454,5.549895082685179e+38
8263.13156578289,5.542597510205264e+38
8266.633316658328,5.53531157144331e+38
8270.135067533767,5.528037245026272e+38
8273.636818409204,5.520774509624377e+38
8277.138569284642,5.513523343950977e+38
8280.64032016008,5.506283726762501e+38
8284.142071035518,5.4990556368583534e+38
8287.643821910955,5.491839053080812e+38
8291.145572786394,5.484633954314949e+38
8294.64732366183,5.4774403194885465e+38
8298.149074537268,5.470258127571979e+38
8301.650825412706,5.4630873575781585e+38
8305.152576288143,5.455927988562423e+38
8308.654327163582,5.448779999622447e+38
8312.15607803902,5.441643369898164e+38
8315.657828914456,5.4345180785716676e+38
8319.159579789895,5.427404104867121e+38
8322.661330665333,5.420301428050681e+38
8326.16308154077,5.413210027430395e+38
8329.664832416209,5.4061298823561106e+38
8333.166583291644,5.399060972219416e+38
8336.668334167083,5.3920032764535e+38
8340.170085042522,5.384956774533121e+38
8343.671835917958,5.377921445974489e+38
8347.173586793397,5.370897270335155e+38
8350.675337668834,5.3638842272139864e+38
8354.177088544271,5.356882296251021e+38
8357.67883941971,5.349891457127401e+38
8361.180590295147,5.342911689565306e+38
8364.682341170585,5.335942973327825e+38
8368.184092046024,5.328985288218901e+38
8371.68584292146,5.3220386140832495e+38
8375.187593796898,5.315102930806232e+38
8378.689344672337,5.308178218313816e+38
8382.191095547772,5.301264456572468e+38
8385.692846423211,5.294361625589051e+38
8389.194597298649,5.287469705410781e+38
8392.696348174086,5.280588676125108e+38
8396.198099049525,5.273718517859634e+38
8399.699849924962,5.266859210782045e+38
8403.2016008004,5.260010735100013e+38
8406.703351675838,5.2531730710611065e+38
8410.205102551276,5.246346198952723e+38
8413.706853426713,5.239530099101993e+38
8417.208604302152,5.232724751875688e+38
8420.710355177587,5.22593013768017e+38
8424.212106053026,5.219146236961247e+38
8427.713856928465,5.212373030204164e+38
8431.2156078039,5.20561049793347e+38
8434.71735867934,5.1988586207129255e+38
8438.219109554777,5.192117379145472e+38
8441.720860430214,5.185386753873094e+38
8445.222611305653,5.17866672557677e+38
8448.72436218109,5.1719572749763855e+38
8452.226113056528,5.165258382830632e+38
8455.727863931967,5.158570029936939e+38
8459.229614807404,5.1518921971314014e+38
8462.731365682841,5.145224865288671e+38
8466.23311655828,5.1385680153219e+38
8469.734867433715,5.1319216281826546e+38
8473.236618309154,5.1252856848608024e+38
8476.738369184592,5.1186601663844855e+38
8480.240120060029,5.1120450538200055e+38
8483.741870935468,5.105440328271735e+38
8487.243621810905,5.098845970882059e+38
8490.745372686342,5.092261962831287e+38
8494.247123561781,5.0856882853375556e+38
8497.748874437219,5.0791249196567865e+38
8501.250625312656,5.072571847082568e+38
8504.752376188095,5.066029048946084e+38
8508.25412706353,5.059496506616065e+38
8511.75587793897,5.0529742014986495e+38
8515.257628814408,5.046462115037367e+38
8518.759379689844,5.039960228713025e+38
8522.261130565283,5.03346852404362e+38
8525.76288144072,5.026986982584289e+38
8529.264632316157,5.020515585927212e+38
8532.766383191596,5.01405431570153e+38
8536.268134067033,5.007603153573288e+38
8539.76988494247,5.001162081245328e+38
8543.27163581791,4.994731080457228e+38
8546.773386693347,4.9883101329852285e+38
8550.275137568784,4.981899220642137e+38
8553.776888444223,4.975498325277263e+38
8557.278639319658,4.9691074287763504e+38
8560.780390195097,4.962726513061461e+38
8564.282141070535,4.956355560090952e+38
8567.783891945972,4.949994551859356e+38
8571.28564282141,4.943643470397314e+38
8574.787393696848,4.9373022977715214e+38
8578.289144572285,4.930971016084626e+38
8581.790895447724,4.9246496074751424e+38
8585.292646323162,4.9183380541174224e+38
8588.794397198599,4.9120363382215285e+38
8592.296148074038,4.905744442033181e+38
8595.797898949473,4.899462347833696e+38
8599.299649824912,4.8931900379398685e+38
8602.801400700351,4.886927494703939e+38
8606.303151575787,4.8806747005135076e+38
8609.804902451226,4.8744316377914264e+38
8613.306653326663,4.8681982889957816e+38
8616.8084042021,4.86197463661977e+38
8620.31015507754,4.855760663191643e+38
8623.811905952976,4.849556351274639e+38
8627.313656828414,4.8433616834669016e+38
8630.815407703853,4.83717664240139e+38
8634.31715857929,4.831001210745841e+38
8637.818909454727,4.824835371202664e+38
8641.320660330166,4.818679106508879e+38
8644.822411205601,4.812532399436043e+38
8648.32416208104,4.8063952327901694e+38
8651.825912956478,4.800267589411669e+38
8655.327663831915,4.794149452175269e+38
8658.829414707354,4.7880408039899275e+38
8662.331165582791,4.7819416277987926e+38
8665.832916458228,4.775851906579091e+38
8669.334667333667,4.769771623342083e+38
8672.836418209105,4.763700761132987e+38
8676.338169084542,4.757639303030893e+38
8679.83991995998,4.751587232148703e+38
8683.341670835416,4.745544531633066e+38
8686.843421710855,4.739511184664268e+38
8690.345172586294,4.733487174456221e+38
8693.84692346173,4.727472484256347e+38
8697.348674337169,4.7214670973455046e+38
8700.850425212606,4.715470997037955e+38
8704.352176088043,4.709484166681256e+38
8707.853926963482,4.703506589656198e+38
8711.35567783892,4.697538249376759e+38
8714.857428714357,4.691579129289991e+38
8718.359179589796,4.68562921287598e+38
8721.860930465233,4.6796884836477824e+38
8725.36268134067,4.673756925151319e+38
8728.864432216109,4.6678345209653366e+38
8732.366183091544,4.6619212547013385e+38
8735.867933966983,4.656017110003481e+38
8739.36968484242,4.650122070548549e+38
8742.871435717858,4.6442361200458595e+38
8746.373186593297,4.6383592422371894e+38
8749.874937468734,4.632491420896732e+38
8753.376688344171,4.626632639830999e+38
8756.87843921961,4.620782882878763e+38
8760.380190095048,4.614942133911004e+38
8763.881940970485,4.609110376830812e+38
8767.383691845924,4.603287595573337e+38
8770.88544272136,4.597473774105736e+38
8774.387193596798,4.59166889642705e+38
8777.888944472235,4.585872946568209e+38
8781.390695347673,4.580085908591908e+38
8784.892446223112,4.574307766592563e+38
8788.394197098549,4.5685385046962504e+38
8791.895947973986,4.562778107060611e+38
8795.397698849425,4.5570265578748146e+38
8798.899449724862,4.55128384135948e+38
8802.4012006003,4.5455499417665994e+38
8805.902951475739,4.5398248433794846e+38
8809.404702351176,4.534108530512704e+38
8812.906453226613,4.528400987511988e+38
8816.408204102052,4.522702198754203e+38
8819.909954977487,4.5170121486472546e+38
8823.411705852926,4.511330821630033e+38
8826.913456728364,4.505658202172347e+38
8830.4152076038,4.499994274774863e+38
8833.91695847924,4.4943390239690194e+38
8837.418709354677,4.4886924343169946e+38
8840.920460230114,4.4830544904116054e+38
8844.422211105553,4.477425176876271e+38
8847.92396198099,4.47180447836493e+38
8851.425712856428,4.466192379561987e+38
8854.927463731867,4.460588865182227e+38
8858.429214607302,4.4549939199708e+38
8861.930965482741,4.4494075287030786e+38
8865.432716358178,4.44382967618467e+38
8868.934467233616,4.43826034725131e+38
8872.436218109055,4.432699526768805e+38
8875.937968984492,4.4271471996329806e+38
8879.439719859929,4.421603350769599e+38
8882.941470735368,4.416067965134306e+38
8886.443221610805,4.410541027712579e+38
8889.944972486242,4.405022523519637e+38
8893.446723361682,4.3995124376003996e+38
8896.948474237117,4.394010755029416e+38
8900.450225112556,4.388517460910792e+38
8903.951975987995,4.383032540378152e+38
8907.45372686343,4.3775559785945565e+38
8910.95547773887,4.3720877607524366e+38
8914.457228614307,4.366627872073552e+38
8917.958979489744,4.361176297808908e+38
8921.460730365183,4.3557330232387e+38
8924.96248124062,4.35029803367226e+38
8928.464232116057,4.344871314447991e+38
8931.965982991496,4.339452850933282e+38
8935.467733866933,4.3340426285244946e+38
8938.96948474237,4.328640632646854e+38
8942.47123561781,4.3232468487544046e+38
8945.972986493245,4.317861262329972e+38
8949.474737368684,4.312483858885057e+38
8952.976488244121,4.307114623959819e+38
8956.478239119559,4.3017535431229755e+38
8959.979989994998,4.296400601971776e+38
8963.481740870435,4.291055786131923e+38
8966.983491745872,4.285719081257511e+38
8970.485242621311,4.28039047303097e+38
8973.986993496748,4.27506994716301e+38
8977.488744372185,4.269757489392554e+38
8980.990495247624,4.264453085486676e+38
8984.49224612306,4.259156721240558e+38
8987.993996998499,4.253868382477397e+38
8991.495747873938,4.248588055048389e+38
8994.997498749373,4.243315724832637e+38
8998.499249624812,4.238051377737095e+38
9002.00100050025,4.232794999696528e+38
9005.502751375687,4.2275465766734324e+38
9009.004502251126,4.2223060946579876e+38
9012.506253126563,4.217073539668e+38
9016.008004002,4.211848897748828e+38
9019.50975487744,4.206632154973344e+38
9023.011505752876,4.201423297441868e+38
9026.513256628314,4.1962223112821e+38
9030.015007503753,4.191029182649076e+38
9033.516758379188,4.185843897725106e+38
9037.018509254627,4.180666442719705e+38
9040.520260130064,4.175496803869554e+38
9044.022011005502,4.17033496743843e+38
9047.52376188094,4.165180919717143e+38
9051.025512756378,4.160034647023507e+38
9054.527263631815,4.154896135702244e+38
9058.029014507254,4.149765372124948e+38
9061.530765382691,4.144642342690037e+38
9065.032516258128,4.139527033822673e+38
9068.534267133567,4.134419431974723e+38
9072.036018009003,4.129319523624697e+38
9075.537768884442,4.12422729527768e+38
9079.039519759881,4.119142733465303e+38
9082.541270635316,4.114065824745662e+38
9086.043021510755,4.108996555703265e+38
9089.544772386193,4.103934912948993e+38
9093.04652326163,4.098880883120021e+38
9096.548274137069,4.0938344528797766e+38
9100.050025012506,4.088795608917888e+38
9103.551775887943,4.0837643379501135e+38
9107.053526763382,4.078740626718292e+38
9110.55527763882,4.073724461990304e+38
9114.057028514257,4.068715830559989e+38
9117.558779389696,4.063714719247105e+38
9121.060530265131,4.058721114897281e+38
9124.56228114057,4.053735004381943e+38
9128.064032016007,4.048756374598277e+38
9131.565782891445,4.043785212469162e+38
9135.067533766884,4.038821504943129e+38
9138.56928464232,4.0338652389942904e+38
9142.071035517758,4.028916401622299e+38
9145.572786393197,4.023974979852282e+38
9149.074537268634,4.019040960734807e+38
9152.576288144071,4.0141143313457996e+38
9156.07803901951,4.009195078786514e+38
9159.579789894946,4.004283190183475e+38
9163.081540770385,3.999378652688398e+38
9166.583291645824,3.994481453478187e+38
9170.08504252126,3.989591579754838e+38
9173.586793396698,3.9847090187453886e+38
9177.088544272136,3.979833757701897e+38
9180.590295147573,3.9749657839013506e+38
9184.092046023012,3.970105084645644e+38
9187.593796898449,3.965251647261506e+38
9191.095547773886,3.960405459100454e+38
9194.597298649325,3.955566507538739e+38
9198.099049524762,3.9507347799773065e+38
9201.6008004002,3.9459102638417224e+38
9205.102551275639,3.9410929465821346e+38
9208.604302151074,3.9362828156732306e+38
9212.106053026513,3.931479858614147e+38
9215.60780390195,3.926684062928471e+38
9219.109554777388,3.921895416164152e+38
9222.611305652827,3.917113905893448e+38
9226.113056528264,3.912339519712907e+38
9229.614807403701,3.907572245243282e+38
9233.11655827914,3.902812070129492e+38
9236.618309154577,3.89805898204058e+38
9240.120060030014,3.8933129686696444e+38
9243.621810905453,3.888574017733802e+38
9247.123561780889,3.8838421169741354e+38
9250.625312656328,3.879117254155623e+38
9254.127063531767,3.874399417067129e+38
9257.628814407202,3.869688593521314e+38
9261.130565282641,3.864984771354596e+38
9264.632316158079,3.860287938427115e+38
9268.134067033516,3.855598082622664e+38
9271.635817908955,3.85091519184865e+38
9275.137568784392,3.846239254036038e+38
9278.63931965983,3.8415702571393044e+38
9282.141070535268,3.836908189136386e+38
9285.642821410705,3.832253038028636e+38
9289.144572286143,3.8276047918407644e+38
9292.646323161582,3.82296343862079e+38
9296.148074037017,3.818328966440012e+38
9299.649824912456,3.81370136339292e+38
9303.151575787893,3.8090806175971925e+38
9306.65332666333,3.804466717193606e+38
9310.15507753877,3.799859650346013e+38
9313.656828414207,3.7952594052412895e+38
9317.158579289644,3.79066597008927e+38
9320.660330165083,3.786079333122721e+38
9324.16208104052,3.781499482597275e+38
9327.663831915957,3.776926406791397e+38
9331.165582791396,3.772360094006324e+38
9334.667333666832,3.7678005325660276e+38
9338.16908454227,3.763247710817146e+38
9341.670835417708,3.75870161712897e+38
9345.172586293145,3.754162239893363e+38
9348.674337168584,3.749629567524726e+38
9352.176088044022,3.745103588459963e+38
9355.677838919459,3.740584291158402e+38
9359.179589794898,3.736071664101781e+38
9362.681340670335,3.7315656957941826e+38
9366.183091545772,3.727066374761987e+38
9369.684842421211,3.722573689553827e+38
9373.186593296648,3.718087628740555e+38
9376.688344172086,3.7136081809151676e+38
9380.190095047525,3.70913533469278e+38
9383.69184592296,3.704669078710589e+38
9387.193596798399,3.700209401627787e+38
9390.695347673836,3.695756292125559e+38
9394.197098549274,3.691309738907012e+38
9397.698849424713,3.686869730697131e+38
9401.20060030015,3.682436256242744e+38
9404.702351175587,3.6780093043124635e+38
9408.204102051026,3.673588863696647e+38
9411.705852926463,3.66917492320735e+38
9415.2076038019,3.664767471678278e+38
9418.70935467734,3.660366497964743e+38
9422.211105552775,3.655971990943628e+38
9425.712856428214,3.651583939513311e+38
9429.214607303651,3.647202332593661e+38
9432.716358179088,3.642827159125963e+38
9436.218109054527,3.6384584080728814e+38
9439.719859929965,3.634096068418417e+38
9443.221610805402,3.629740129167861e+38
9446.72336168084,3.625390579347749e+38
9450.225112556278,3.621047408005823e+38
9453.726863431715,3.61671060421097e+38
9457.228614307154,3.6123801570531945e+38
9460.730365182591,3.608056055643575e+38
9464.232116058029,3.6037382891142006e+38
9467.733866933468,3.599426846618143e+38
9471.235617808903,3.595121717329417e+38
9474.737368684342,3.5908228904429134e+38
9478.23911955978,3.586530355174381e+38
9481.740870435216,3.5822441007603676e+38
9485.242621310656,3.577964116458175e+38
9488.744372186093,3.57369039154583e+38
9492.24612306153,3.569422915322025e+38
9495.747873936969,3.5651616771060825e+38
9499.249624812406,3.560906666237907e+38
9502.751375687843,3.556657872077951e+38
9506.253126563282,3.552415284007161e+38
9509.754877438718,3.548178891426943e+38
9513.256628314157,3.543948683759104e+38
9516.758379189594,3.539724650445839e+38
9520.260130065031,3.535506780949654e+38
9523.76188094047,3.5312950647533505e+38
9527.263631815908,3.527089491359963e+38
9530.765382691345,3.522890050292736e+38
9534.267133566784,3.518696731095056e+38
9537.768884442221,3.5145095233304375e+38
9541.270635317658,3.510328416582462e+38
9544.772386193097,3.506153400454736e+38
9548.274137068533,3.501984464570867e+38
9551.775887943972,3.4978215985743945e+38
9555.27763881941,3.493664792128769e+38
9558.779389694846,3.489514034917312e+38
9562.281140570285,3.485369316643147e+38
9565.782891445722,3.48123062702919e+38
9569.28464232116,3.477097955818097e+38
9572.786393196599,3.4729712927722105e+38
9576.288144072036,3.468850627673536e+38
9579.789894947473,3.4647359503236914e+38
9583.291645822912,3.460627250543862e+38
9586.79339669835,3.456524518174776e+38
9590.295147573786,3.452427743076643e+38
9593.796898449225,3.448336915129124e+38
9597.29864932466,3.444252024231299e+38
9600.8004002001,3.4401730603016e+38
9604.302151075537,3.436100013277801e+38
9607.803901950974,3.432032873116959e+38
9611.305652826413,3.427971629795375e+38
9614.80740370185,3.423916273308562e+38
9618.309154577288,3.4198667936712e+38
9621.810905452727,3.4158231809170915e+38
9625.312656328164,3.411785425099128e+38
9628.814407203601,3.4077535162892475e+38
9632.31615807904,3.4037274445783925e+38
9635.817908954476,3.3997072000764795e+38
9639.319659829915,3.3956927729123395e+38
9642.821410705354,3.3916841532337043e+38
9646.323161580789,3.3876813312071526e+38
9649.824912456228,3.3836842970180577e+38
9653.326663331665,3.3796930408705828e+38
9656.828414207102,3.3757075529876025e+38
9660.330165082541,3.371727823610694e+38
9663.831915957979,3.367753843000088e+38
9667.333666833416,3.363785601434619e+38
9670.835417708855,3.3598230892116977e+38
9674.337168584292,3.3558662966472784e+38
9677.83891945973,3.351915214075801e+38
9681.340670335168,3.3479698318501696e+38
9684.842421210604,3.3440301403417127e+38
9688.344172086043,3.34009612994012e+38
9691.84592296148,3.3361677910534463e+38
9695.347673836917,3.3322451141080374e+38
9698.849424712356,3.328328089548507e+38
9702.351175587793,3.324416707837703e+38
9705.85292646323,3.3205109594566523e+38
9709.35467733867,3.3166108349045408e+38
9712.856428214107,3.312716324698669e+38
9716.358179089544,3.3088274193744064e+38
9719.859929964983,3.3049441094851643e+38
9723.361680840419,3.301066385602365e+38
9726.863431715858,3.297194238315373e+38
9730.365182591297,3.2933276582314943e+38
9733.866933466732,3.2894666359759203e+38
9737.368684342171,3.2856111621916872e+38
9740.870435217608,3.2817612275396508e+38
9744.372186093045,3.2779168226984433e+38
9747.873936968484,3.2740779383644307e+38
9751.375687843922,3.270244565251693e+38
9754.877438719359,3.266416694091963e+38
9758.379189594798,3.2625943156346043e+38
9761.880940470235,3.2587774206465817e+38
9765.382691345672,3.254965999912408e+38
9768.884442221111,3.2511600442341123e+38
9772.386193096547,3.2473595444312174e+38
9775.887943971986,3.243564491340674e+38
9779.389694847423,3.2397748758168622e+38
9782.89144572286,3.235990688731521e+38
9786.3931965983,3.2322119209737306e+38
9789.894947473736,3.2284385634498762e+38
9793.396698349174,3.224670607083603e+38
9796.898449224613,3.2209080428157852e+38
9800.40020010005,3.217150861604495e+38
9803.901950975487,3.2133990544249582e+38
9807.403701850926,3.2096526122695206e+38
9810.905452726362,3.2059115261476206e+38
9814.4072036018,3.2021757870857392e+38
9817.90895447724,3.1984453861273777e+38
9821.410705352675,3.194720314333018e+38
9824.912456228114,3.1910005627800787e+38
9828.414207103551,3.1872861225628966e+38
9831.915957978988,3.1835769847926805e+38
9835.417708854427,3.1798731405974717e+38
9838.919459729865,3.1761745811221233e+38
9842.421210605302,3.1724812975282568e+38
9845.922961480741,3.168793280994219e+38
9849.424712356178,3.1651105227150663e+38
9852.926463231615,3.161433013902517e+38
9856.428214107054,3.1577607457849132e+38
9859.92996498249,3.1540937096072063e+38
9863.431715857929,3.1504318966308925e+38
9866.933466733366,3.146775298134006e+38
9870.435217608803,3.1431239054110688e+38
9873.936968484242,3.1394777097730585e+38
9877.43871935968,3.13583670254739e+38
9880.940470235117,3.132200875077849e+38
9884.442221110556,3.1285702187245883e+38
9887.943971985993,3.1249447248640868e+38
9891.44572286143,3.121324384889099e+38
9894.94747373687,3.1177091902086406e+38
9898.449224612305,3.1140991322479534e+38
9901.950975487744,3.1104942024484536e+38
9905.452726363183,3.106894392267718e+38
9908.954477238618,3.1032996931794523e+38
9912.456228114057,3.0997100966734255e+38
9915.957978989494,3.096125594255483e+38
9919.459729864931,3.0925461774474776e+38
9922.96148074037,3.08897183778725e+38
9926.463231615808,3.0854025668285997e+38
9929.964982491245,3.081838356141243e+38
9933.466733366684,3.0782791973107816e+38
9936.968484242121,3.074725081938676e+38
9940.470235117558,3.0711760016422066e+38
9943.971985992997,3.067631948054444e+38
9947.473736868433,3.0640929128242158e+38
9950.975487743872,3.060558887616067e+38
9954.477238619309,3.0570298641102414e+38
9957.978989494746,3.05350583400264e+38
9961.480740370185,3.0499867890047865e+38
9964.982491245622,3.0464727208438042e+38
9968.48424212106,3.042963621262372e+38
9971.985992996499,3.039459482018703e+38
9975.487743871936,3.035960294886508e+38
9978.989494747373,3.0324660516549602e+38
9982.491245622812,3.0289767441286622e+38
9985.992996498248,3.0254923641276347e+38
9989.494747373687,3.022012903487246e+38
9992.996498249124,3.0185383540582206e+38
9996.498249124561,3.015068707706577e+38
10000.0,3.011603956313614e+38
