shell,Z,ion,subband,lam_lo,lam_hi,tau_sum_vol_weighted,tau_sum_raw,n_lines
14,6,2,Si red,5800,6800,9.2032807138253e+38,9.824921531721431e-08,2
14,8,0,Si red,5800,6800,3.984463253605041e+53,42535960.84914562,89
14,8,1,Si red,5800,6800,3.11318646455366e+52,3323468.410771066,291
14,8,2,Si red,5800,6800,8.035013220409383e+30,8.577742747570074e-16,3
14,12,0,Si red,5800,6800,1.261808664091866e+43,0.001347038246277289,286
14,12,1,Si red,5800,6800,1.3647072147582221e+52,1456887.1379345993,119
14,12,2,Si red,5800,6800,1.4004374541615362e+49,1495.0307966322891,58
14,12,3,Si red,5800,6800,2.541006141049404e+37,2.7126398426519373e-09,3
14,14,0,Si red,5800,6800,8.002655181850037e+46,8.543199066935795,209
14,14,1,Si red,5800,6800,1.2496408220798576e+52,1334048.5204723617,277
14,14,2,Si red,5800,6800,3.8281339255897276e+48,408.6707403734827,160
14,20,0,Si red,5800,6800,6.671587718157482e+39,7.122223896140298e-07,503
14,20,1,Si red,5800,6800,1.195255521742452e+49,1275.989734164623,1986
14,20,2,Si red,5800,6800,7.108930923700851e+50,75891.0769665725,656
14,20,3,Si red,5800,6800,4.279728090164417e+41,4.568804752397079e-05,8
14,22,0,Si red,5800,6800,8.705416230319032e+38,9.293428509180886e-08,287
14,22,1,Si red,5800,6800,2.1288766245373118e+48,227.2672804098509,966
14,22,2,Si red,5800,6800,5.681120045473837e+49,6064.854522498885,2033
14,22,3,Si red,5800,6800,1.0809225183305753e+33,1.1539340431630144e-13,2
14,24,0,Si red,5800,6800,9.808251488133091e+41,0.00010470755400249416,609
14,24,1,Si red,5800,6800,6.405227747841306e+50,68378.72490492437,7042
14,24,2,Si red,5800,6800,5.012748544702572e+50,53513.37489463917,2831
14,24,3,Si red,5800,6800,3.1211951285495454e+28,3.3320180245207904e-18,1
14,25,0,Si red,5800,6800,3.25924419799081e+41,3.479391696688597e-05,221
14,25,1,Si red,5800,6800,1.1495584287589197e+50,12272.06005106296,5753
14,25,2,Si red,5800,6800,6.323986511989623e+49,6751.143769267644,14062
14,26,0,Si red,5800,6800,7.26699691056185e+42,0.0007757850340289808,159
14,26,1,Si red,5800,6800,2.684173530860906e+51,286547.75550436013,2123
14,26,2,Si red,5800,6800,7.826685660857175e+49,8355.3435847997,1658
14,27,0,Si red,5800,6800,1.924242789823569e+37,2.054216860906691e-09,5
14,27,1,Si red,5800,6800,1.0312305895989703e+47,11.008856449092805,116
14,28,0,Si red,5800,6800,3.591698432860832e+40,3.83430174149248e-06,2
14,28,2,Si red,5800,6800,9.216883076251275e+43,0.009839442673435653,68
14,6,0,OI/cont,6800,8000,4.76977491649292e+51,509195.20696699293,15
14,6,1,OI/cont,6800,8000,1.6695104823560423e+53,17822785.151923027,312
14,6,2,OI/cont,6800,8000,1.2825246781665791e+40,1.3691535352772585e-06,28
14,6,3,OI/cont,6800,8000,270720134170.26907,2.890060792435023e-35,8
14,8,0,OI/cont,6800,8000,2.1388584326376345e+53,22833288.390907973,30
14,8,1,OI/cont,6800,8000,2.657162504538059e+51,283664.20536213124,57
14,8,2,OI/cont,6800,8000,3.556141360155611e+31,3.796342946135764e-15,8
14,8,3,OI/cont,6800,8000,9.031165863454833e-11,9.641181086122118e-57,3
14,12,0,OI/cont,6800,8000,3.0185406725516024e+43,0.003222429715044774,299
14,12,1,OI/cont,6800,8000,1.0673421186268167e+52,1139436.347655541,61
14,12,2,OI/cont,6800,8000,2.7236015657286586e+49,2907.56877889856,69
14,12,3,OI/cont,6800,8000,7.544731733741852e+37,8.054344919692447e-09,25
14,14,0,OI/cont,6800,8000,1.2430765808975372e+47,13.270408938947316,201
14,14,1,OI/cont,6800,8000,2.0247558736761698e+52,2161519.158040761,328
14,14,2,OI/cont,6800,8000,2.888395229784384e+48,308.34935244993494,93
14,20,0,OI/cont,6800,8000,8.086277701837869e+39,8.632469917484889e-07,605
14,20,1,OI/cont,6800,8000,1.4174633071974904e+49,1513.2066705722834,1880
14,20,2,OI/cont,6800,8000,3.1899121090164036e+51,340537.65324243373,654
14,20,3,OI/cont,6800,8000,3.132110282251324e+42,0.00033436704484727793,17
14,22,0,OI/cont,6800,8000,2.2315966068162047e+39,2.382331065865303e-07,209
14,22,1,OI/cont,6800,8000,3.260043470585487e+48,348.02449566042014,1133
14,22,2,OI/cont,6800,8000,1.887673978376987e+49,2015.1779883412526,978
14,24,0,OI/cont,6800,8000,1.48871529762814e+42,0.00015892714171260295,760
14,24,1,OI/cont,6800,8000,7.4271772975044784e+50,79288.50202357252,7337
14,24,2,OI/cont,6800,8000,1.8368782523219628e+50,19609.512361475776,1610
14,24,3,OI/cont,6800,8000,5.071586891396897e+28,5.414150105671478e-18,1
14,25,0,OI/cont,6800,8000,3.0300021107722623e+41,3.234665322613442e-05,204
14,25,1,OI/cont,6800,8000,6.725768713248725e+49,7180.064577288095,5635
14,25,2,OI/cont,6800,8000,1.0313460036691332e+50,11010.088546883002,12830
14,25,3,OI/cont,6800,8000,1.1268018594788935e+30,1.2029123304418285e-16,1
14,26,0,OI/cont,6800,8000,2.5362538246916844e+43,0.002707566528389299,217
14,26,1,OI/cont,6800,8000,1.2108376718880074e+51,129262.43894833082,1310
14,26,2,OI/cont,6800,8000,2.519463786055084e+49,2689.642397066068,809
14,27,0,OI/cont,6800,8000,1.4631008918875685e+38,1.5619268718157095e-08,2
14,27,1,OI/cont,6800,8000,9.080634105462468e+46,9.693990688605188,144
14,28,0,OI/cont,6800,8000,9.863392182077497e+39,1.0529620603653962e-06,4
14,28,2,OI/cont,6800,8000,1.7451195138381643e+42,0.00018629946016075936,13
14,6,0,Ca IR,8000,9500,2.144408307876372e+52,2289253.5838016183,116
14,6,1,Ca IR,8000,9500,5.81360029259193e+53,62062832.23079866,354
14,6,2,Ca IR,8000,9500,2.138418337800212e+40,2.2828590177978645e-06,26
14,6,3,Ca IR,8000,9500,45327173921.768074,4.8388823603638564e-36,3
14,8,0,Ca IR,8000,9500,9.36997645497937e+53,100028768.3129744,104
14,8,1,Ca IR,8000,9500,9.111132758501016e+52,9726549.390468623,353
14,12,0,Ca IR,8000,9500,4.552730501600169e+43,0.00486024726661896,211
14,12,1,Ca IR,8000,9500,2.6146567122853827e+52,2791265.183512499,184
14,12,2,Ca IR,8000,9500,1.202741843129735e+50,12839.817233778624,64
14,12,3,Ca IR,8000,9500,1.8876674607514351e+37,2.0151710304789843e-09,5
14,14,0,Ca IR,8000,9500,4.830583529615256e+47,51.56868035069341,174
14,14,1,Ca IR,8000,9500,4.963674897571407e+52,5298949.134992147,290
14,14,2,Ca IR,8000,9500,4.129072482327747e+48,440.7973026044809,137
14,20,0,Ca IR,8000,9500,3.727158211967863e+39,3.978911228241225e-07,419
14,20,1,Ca IR,8000,9500,7.793660397128529e+48,832.0087610893469,1675
14,20,2,Ca IR,8000,9500,7.097645378290234e+51,757705.9862678283,1066
14,22,0,Ca IR,8000,9500,2.03994443859993e+39,2.1777336432005182e-07,202
14,22,1,Ca IR,8000,9500,4.3524196597398805e+48,464.6406315285815,1366
14,22,2,Ca IR,8000,9500,1.2513420968249912e+49,1335.8647087854845,914
14,24,0,Ca IR,8000,9500,1.8395649403176208e+42,0.00019638193980083698,802
14,24,1,Ca IR,8000,9500,1.086586811013088e+51,115998.09337087728,7715
14,24,2,Ca IR,8000,9500,3.422672887516971e+50,36538.59269780715,1453
14,25,0,Ca IR,8000,9500,5.306422064358242e+41,5.6648473536395294e-05,326
14,25,1,Ca IR,8000,9500,1.1054146210542193e+50,11800.804788623169,5131
14,25,2,Ca IR,8000,9500,1.6848556508390363e+50,17986.601817875613,17584
14,26,0,Ca IR,8000,9500,1.0265823186360168e+43,0.001095923403846635,101
14,26,1,Ca IR,8000,9500,1.6667882834779035e+51,177937.2443846323,1094
14,26,2,Ca IR,8000,9500,2.7899356286312873e+49,2978.3834137188983,715
14,27,0,Ca IR,8000,9500,2.6237906726889266e+38,2.801016102454248e-08,14
14,27,1,Ca IR,8000,9500,3.071464799041461e+46,3.278928631688341,142
14,28,0,Ca IR,8000,9500,2.3300385988815807e+39,2.487422378142211e-07,5
15,6,0,5500-5800,5500,5800,3.402248806412719e+49,3412.0186672952414,8
15,6,1,5500-5800,5500,5800,9.267035684342464e+51,929364.68038052,80
15,6,2,5500-5800,5500,5800,5.974977504281103e+38,5.992135185072408e-08,4
15,8,0,5500-5800,5500,5800,1.397712671339941e+52,1401726.3279328956,19
15,8,1,5500-5800,5500,5800,5.501825588788088e+48,551.7624571655258,7
15,8,2,5500-5800,5500,5800,2.584970215037323e+30,2.592393187554435e-16,2
15,12,0,5500-5800,5500,5800,2.105462317778193e+42,0.00021115083406026599,65
15,12,1,5500-5800,5500,5800,7.994012519683336e+50,80169.68039592181,32
15,12,2,5500-5800,5500,5800,6.987679131158551e+48,700.7744874990822,37
15,14,0,5500-5800,5500,5800,1.165530223955491e+46,1.1688771479432245,55
15,14,1,5500-5800,5500,5800,4.556743068235797e+51,456982.81623565307,82
15,14,2,5500-5800,5500,5800,3.897694191366991e+47,39.08886767859485,61
15,20,0,5500-5800,5500,5800,2.5836543663616842e+39,2.591073560301968e-07,175
15,20,1,5500-5800,5500,5800,3.021196325643761e+47,30.298719603429912,380
15,20,2,5500-5800,5500,5800,1.3117316434247678e+49,1315.498397827711,31
15,20,3,5500-5800,5500,5800,9.970025310197893e+40,9.998655127068508e-06,1
15,22,0,5500-5800,5500,5800,8.69884592158815e+38,8.723825433472239e-08,115
15,22,1,5500-5800,5500,5800,8.05191511830096e+47,80.7503691068587,348
15,22,2,5500-5800,5500,5800,5.919572839286868e+48,593.6571420641291,628
15,22,3,5500-5800,5500,5800,5.051755135857163e+32,5.0662617012785003e-14,1
15,24,0,5500-5800,5500,5800,3.9940603307106135e+41,4.005529631166799e-05,307
15,24,1,5500-5800,5500,5800,1.4187576351685557e+50,14228.317242520725,2267
15,24,2,5500-5800,5500,5800,1.4343226644265337e+50,14384.414498797563,1291
15,25,0,5500-5800,5500,5800,4.665336960838906e+40,4.678733892007366e-06,85
15,25,1,5500-5800,5500,5800,7.756646617402153e+48,777.8920519952746,1494
15,25,2,5500-5800,5500,5800,2.543842376320035e+49,2551.14724658022,5514
15,26,0,5500-5800,5500,5800,3.175885811909042e+42,0.0003185005651264308,50
15,26,1,5500-5800,5500,5800,2.1509683226786787e+50,21571.45020054742,521
15,26,2,5500-5800,5500,5800,1.069427935891928e+50,10724.988935884534,1094
15,27,0,5500-5800,5500,5800,3.464438050512537e+36,3.474386493355938e-10,6
15,27,1,5500-5800,5500,5800,2.6962752368103957e+45,0.2704017831624443,52
15,28,0,5500-5800,5500,5800,5.541925732350557e+38,5.5578398663563603e-08,3
15,28,2,5500-5800,5500,5800,1.0215934472246299e+44,0.01024527043920753,49
15,6,0,Si red,5800,6800,7.3769709369768476e+50,73981.54566949127,20
15,6,1,Si red,5800,6800,1.5613395776906918e+53,15658231.035385555,230
15,6,2,Si red,5800,6800,7.711352114228266e+38,7.733495949573335e-08,2
15,8,0,Si red,5800,6800,3.1901035359638072e+53,31992642.027817264,89
15,8,1,Si red,5800,6800,2.833027638983657e+52,2841162.9305170225,291
15,8,2,Si red,5800,6800,7.259820120345643e+30,7.280667341299686e-16,3
15,12,0,Si red,5800,6800,8.166049862246941e+42,0.0008189499402728379,286
15,12,1,Si red,5800,6800,1.0963219955375538e+52,1099470.1819249406,119
15,12,2,Si red,5800,6800,1.2649384232667717e+49,1268.5708067647042,58
15,12,3,Si red,5800,6800,2.3962496930722754e+37,2.4031307377792287e-09,3
15,14,0,Si red,5800,6800,5.367069888532729e+46,5.3824819083882165,209
15,14,1,Si red,5800,6800,1.0048656441168026e+52,1007751.2054344062,277
15,14,2,Si red,5800,6800,3.436121212884677e+48,344.59883414033476,160
15,20,0,Si red,5800,6800,3.687747844288892e+39,3.6983375411213566e-07,503
15,20,1,Si red,5800,6800,8.164817462532405e+48,818.8263464068149,1986
15,20,2,Si red,5800,6800,5.7196555874382705e+50,57360.800885740755,656
15,20,3,Si red,5800,6800,3.698726384289641e+41,3.709347606978856e-05,8
15,22,0,Si red,5800,6800,5.030053427867923e+38,5.044497674899269e-08,287
15,22,1,Si red,5800,6800,1.5179911578230036e+48,152.235020481712,966
15,22,2,Si red,5800,6800,4.704300768656143e+49,4717.809587873799,2033
15,22,3,Si red,5800,6800,9.28297453986193e+32,9.309631429169822e-14,2
15,24,0,Si red,5800,6800,6.0803099552371526e+41,6.0977701075556186e-05,609
15,24,1,Si red,5800,6800,4.874193686505393e+50,48881.903683888195,7042
15,24,2,Si red,5800,6800,4.3956222144628994e+50,44082.446356822074,2831
15,24,3,Si red,5800,6800,2.7448477822262963e+28,2.7527298574365237e-18,1
15,25,0,Si red,5800,6800,2.1105599166925577e+41,2.1166205777269448e-05,221
15,25,1,Si red,5800,6800,9.104969733480784e+49,9131.115466111514,5753
15,25,2,Si red,5800,6800,5.747029479860288e+49,5763.532587569566,14062
15,26,0,Si red,5800,6800,4.7673119680436524e+42,0.00047810017295401024,159
15,26,1,Si red,5800,6800,2.1541089183097723e+51,216029.46341862893,2123
15,26,2,Si red,5800,6800,7.15777545493064e+49,7178.329645526931,1658
15,27,0,Si red,5800,6800,1.2640593111878378e+37,1.2676891702370305e-09,5
15,27,1,Si red,5800,6800,8.30249633743554e+46,8.326337696139674,116
15,28,0,Si red,5800,6800,2.358577388374132e+40,2.365350253698281e-06,2
15,28,2,Si red,5800,6800,8.241364262140709e+43,0.008265030074638474,68
15,6,0,OI/cont,6800,8000,3.323139694989138e+51,333268.23870027374,15
15,6,1,OI/cont,6800,8000,1.3518123277158726e+53,13556941.773784164,312
15,6,2,OI/cont,6800,8000,1.0746167259326206e+40,1.0777025837025183e-06,28
15,6,3,OI/cont,6800,8000,204579094914.1046,2.0516656203085868e-35,8
15,8,0,OI/cont,6800,8000,1.7124464236707128e+53,17173638.6630351,30
15,8,1,OI/cont,6800,8000,2.4180417402998785e+51,242498.53628140036,57
15,8,2,OI/cont,6800,8000,3.213055895374824e+31,3.222282471939834e-15,8
15,8,3,OI/cont,6800,8000,6.542829843525415e-11,6.561618162953664e-57,3
15,12,0,OI/cont,6800,8000,1.9535096203367166e+43,0.00195911929743834,299
15,12,1,OI/cont,6800,8000,8.574371328589642e+51,859899.3400578474,61
15,12,2,OI/cont,6800,8000,2.4600800699253e+49,2467.144409252199,69
15,12,3,OI/cont,6800,8000,7.114922238568516e+37,7.135353372332091e-09,25
15,14,0,OI/cont,6800,8000,8.33683163258953e+46,8.360771588155947,201
15,14,1,OI/cont,6800,8000,1.6281539296984193e+52,1632829.3189170163,328
15,14,2,OI/cont,6800,8000,2.592614655906556e+48,260.0059580117406,93
15,20,0,OI/cont,6800,8000,4.46972361348334e+39,4.482558823478785e-07,605
15,20,1,OI/cont,6800,8000,9.68272386329019e+48,971.0528668432578,1880
15,20,2,OI/cont,6800,8000,2.5665179214140357e+51,257388.7906524312,654
15,20,3,OI/cont,6800,8000,2.706905367677876e+42,0.0002714678487860774,17
15,22,0,OI/cont,6800,8000,1.2894329076006632e+39,1.2931356291949396e-07,209
15,22,1,OI/cont,6800,8000,2.3245673823596685e+48,233.12425849183109,1133
15,22,2,OI/cont,6800,8000,1.5631048237619843e+49,1567.593418671378,978
15,24,0,OI/cont,6800,8000,9.228811532446909e+41,9.255312887848395e-05,760
15,24,1,OI/cont,6800,8000,5.651867836276885e+50,56680.97678839473,7337
15,24,2,OI/cont,6800,8000,1.610737658026548e+50,16153.630348677416,1610
15,24,3,OI/cont,6800,8000,4.4600652820087685e+28,4.472872757243991e-18,1
15,25,0,OI/cont,6800,8000,1.9621116473665996e+41,1.967746025956025e-05,204
15,25,1,OI/cont,6800,8000,5.327082037459811e+49,5342.379228634562,5635
15,25,2,OI/cont,6800,8000,9.372530880300412e+49,9399.444938627097,12830
15,25,3,OI/cont,6800,8000,1.0511098376114649e+30,1.0541281932550495e-16,1
15,26,0,OI/cont,6800,8000,1.6638390467561552e+43,0.0016686169089710167,217
15,26,1,OI/cont,6800,8000,9.717241443785627e+50,97451.45369238911,1310
